,Forum,Thread_Title,URL,Timestamp,Username,Subscription_Date,Num_Messages,Quote,Text,Engine,Brand,Exterior,Support
285,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,25-07-2009 21:32:00,abbe1981,24-04-2009 01:19:43,67.0,,"Il mio discorso riguarda l' acquisto di un Cayenne nuovo, ovvio che se uno lo prende usato è perchè o vuole risparmiare o non può permetterselo nuovo, e in questo caso il discorso del GPL calza a pennello. Ma se spendi all' acquisto 60-70000 euro in questo caso la scelta del GPL la ritengo ridicola.. ",irrilevante,irrilevante,irrilevante,irrilevante
286,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,25-07-2009 22:07:00,leolito,01-04-2009 10:28:58,6719.0,,"Forse si, forse no. Spendere molti soldi in un auto non deve necessariamente voler dire ""buttarli via"". Uno puo' acquistare una bella barca e far montare al cantiere un motore Diesel, per esempio. Magari non avra' la prestanza dei possenti V8 benzina, ma ha guadagnato in autonomia e spesa .... questioni di gusti, su quello nulla scritto! ",irrilevante,irrilevante,positivo,irrilevante
287,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,27-07-2009 09:53:00,dm1964,03-04-2009 15:01:53,176.0,,"Vi ringrazio molto per l'espressione delle vostre opinioni. La mia scelta sta cadendo sul motore a gasolio perchè dopo vent'anni di motore a benzina o provato, con soddisfazione, il diesel e quindi vorrei continuare così. Da quello che avete scritto, deduco che probabilmente non sono io quello che fa la scelta ""povera"" bensì quelli che regalano queste critiche rientrano nella categoria vorrei ma non posso e si nascondo dietro queste espressioni negative per mascherare forse anche la loro invidia. Grazie e saluti a tutti. ",neutro,irrilevante,irrilevante,irrilevante
288,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,27-07-2009 11:24:00,belpietro,31-03-2009 20:44:27,18822.0,,"mah, se (... e sottolineo ""se""... (cit.)) uno compra un SUV per muoversi con disinvoltura su percorsi non asfaltati, il diesel è il motore suo per ragioni di erogazione poi tutti i gusti sono gusti; anche il gas (che oltre al risparmio significa circolare in città any given sunday) ha meno controindicazioni su una vettura grossa, che soffre meno l'aumento di peso e la perdita di spazio per i serbatoi,come anche la diminuzione di prestazioni, che non su una piccolina. ",positivo,irrilevante,irrilevante,irrilevante
289,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,4-08-2009 18:23:00,crs1972,20-04-2009 18:48:12,67.0,"'La Cayenne mi piace molto e a parere strettamente personale la preferisco a gasolio anche se per un\'auto sportiva si addice di più un motore a benzina Però mi da fastidio sentire come mi è già capitato da qualcuno a riguardo di un mio collega che ha la cayenne con l\'impianto a gas ""se non ti puoi permettere la benzina per la porsche comperati la fiat sedici'",con il costo d'acquisto del panzer ti paghi un buon analista per 10 anni e poi vivrai (forse) una vita più serena... ,neutro,positivo,irrilevante,irrilevante
290,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,4-08-2009 18:39:00,SkyBigMaggot,01-04-2009 01:07:09,389.0,,"Vedo che la favola della volpe e dell'uva è sempre di moda. Compra quello che meglio credi, a maggior ragione se i soldi li hai guadagnati onestamente e non devi rinunciare a cose piu importanti basilari per la vita di una persona equilibrata. Se ""ne hai"" e stai ""comodo"" lasciati andare. Se ""ne hai"" ma hai anche altri pensieri, allora pensaci bene. Se ""ne hai il giusto"" stai facendo una minkiata. Gli analisti fanno soldi per la maggiorparte dei casi di mancanza di personalità dei propri pazienti, i problemi sono ben altri... ",irrilevante,irrilevante,irrilevante,irrilevante
291,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,5-08-2009 13:14:00,crs1972,20-04-2009 18:48:12,67.0,"'Vedo che la favola della volpe e dell\'uva è sempre di moda Compra quello che meglio credi a maggior ragione se i soldi li hai guadagnati onestamente e non devi rinunciare a cose piu importanti basilari per la vita di una persona equilibrata Se ""ne hai"" e stai ""comodo"" lasciati andare Se ""ne hai"" ma hai anche altri pensieri allora pensaci bene Se ""ne hai il giusto"" stai facendo una minkiata Gli analisti fanno soldi per la maggiorparte dei casi di mancanza di personalità dei propri pazienti i problemi sono ben altri'","io non vedo nè vigneti nè volpi in questo thread... vedo solo un 45enne (??? davvero spero di no!) con dei seri problemi esistenziali che nemmeno si vergogna (o forse non ha nemmeno cognizione) di scrivere baggianate da bimbo di 5 anni su un forum. Amici, vi ricordo che ciò che scrivete lo leggono tutti... quindi dovete accettare che certe minchiate vengano giudicate per quello che sono: pensieri patologici frutto di una società malata che probabilmente necessitano di cure, anzichè di un forum... ",irrilevante,positivo,irrilevante,irrilevante
292,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,5-08-2009 23:05:00,dm1964,03-04-2009 15:01:53,176.0,,"rispondo alla diagnosi profonda di crs1972, frutto certo di studi elevati (lo si deduce dagli aggettivi usati), no comment saluti ",irrilevante,irrilevante,irrilevante,irrilevante
293,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,6-08-2009 10:59:00,leolito,01-04-2009 10:28:58,6719.0,'io non vedo nè vigneti nè volpi in questo thread vedo solo un 45enne ??? davvero spero di no! con dei seri problemi esistenziali che nemmeno si vergogna o forse non ha nemmeno cognizione di scrivere baggianate da bimbo di 5 anni su un forum Amici vi ricordo che ciò che scrivete lo leggono tutti quindi dovete accettare che certe minchiate vengano giudicate per quello che sono: pensieri patologici frutto di una società malata che probabilmente necessitano di cure anzichè di un forum',MOD: Il tuo intervento e' offensivo e fuori tema. Sei pregato di mantenerti nei toni concessi dal regolamento (al quale forse non hai dato peso) e se hai intenzioni di manifestare dissenso con altri in questo topic fallo usando un vocabolario adeguato. ,irrilevante,negativo,irrilevante,irrilevante
294,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/,8-08-2009 17:04:00,Mastertanto,01-04-2009 03:16:07,3613.0,"Vedo che la favola della volpe e dell\'uva è sempre di moda Compra quello che meglio credi a maggior ragione se i soldi li hai guadagnati onestamente e non devi rinunciare a cose piu importanti basilari per la vita di una persona equilibrata Se ""ne hai"" e stai ""comodo"" lasciati andare Se ""ne hai"" ma hai anche altri pensieri allora pensaci bene Se ""ne hai il giusto"" stai facendo una minkiata Gli analisti fanno soldi per la maggiorparte dei casi di mancanza di personalità dei propri pazienti i problemi sono ben altri io non vedo nè vigneti nè volpi in questo thread vedo solo un 45enne ??? davvero spero di no! con dei seri problemi esistenziali che nemmeno si vergogna o forse non ha nemmeno cognizione di scrivere baggianate da bimbo di 5 anni su un forum Amici vi ricordo che ciò che scrivete lo leggono tutti quindi dovete accettare che certe minchiate vengano giudicate per quello che sono: pensieri patologici frutto di una società malata che probabilmente necessitano di cure anzichè di un forum' 'Vedo che la favola della volpe e dell\'uva è sempre di moda Compra quello che meglio credi a maggior ragione se i soldi li hai guadagnati onestamente e non devi rinunciare a cose piu importanti basilari per la vita di una persona equilibrata Se ""ne hai"" e stai ""comodo"" lasciati andare Se ""ne hai"" ma hai anche altri pensieri allora pensaci bene Se ""ne hai il giusto"" stai facendo una minkiata Gli analisti fanno soldi per la maggiorparte dei casi di mancanza di personalità dei propri pazienti i problemi sono ben altri'","Qui se c'è uno che necessita di analista, o a piacere di camicia di forza, sei soltanto tu. Gli altri parlano di vetture regolarmente in commercio, che - come tutto - possono piacere molto o per nulla; i problemi mentali, se ci sono, sono solo un problema tuo.... risparmiacela, la tua saggezza illuminata, possiamo farne benissimo a meno. ",irrilevante,positivo,irrilevante,irrilevante
295,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,27-08-2009 18:16:00,facip,28-04-2009 01:11:23,313.0,,"Io non ci vedo nulla di male nel prendere una Cayenne Diesel .... così come non condanno chi acquista lo stesso modello a benzina. Personalmente preferisco le auto a benzina, perchè il sound e comunque la silenziosità sono diversi da un diesel. Se al semaforo hai di fianco anche il miglior diesel Audi lo senti. Poi amo il contagiri che sale al limite deglio 8000 con il canto del V8 o V6. Questo però è una mia opinione, e ci sono tanti buoni motivi anche per prendere il diesel (probabilmente più razionali e meno passionali dei miei per il benzina). Sentirai sempre qualcuno dire che hai preso il Cayenne dei poveri, così come sentirai sempre qualcuno dire che hai preso un'auto inutile (un enorme ed ingombrante SUV) ..... FREGATENE. L'autevettura è passione e ce ne sono di tanti tipi, alimentazione, dimensioni, ecc ... per accontentare tutti. E ad accontentare sé stessi non si sbaglia mai ! ",positivo,irrilevante,irrilevante,irrilevante
296,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,3-09-2009 01:52:00,gippiemme,21-08-2009 14:57:08,8.0,,Perchè tutti i thread finiscono in flame? Bah... ,irrilevante,irrilevante,irrilevante,irrilevante
297,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,3-09-2009 02:10:00,gippiemme,21-08-2009 14:57:08,8.0,"'Buon giorno a tutti vorrei conoscere il parere di alcuni lettori su un timore che ho da qualche giorno a questa parte Mi piace la Cayenne però le versioni a benzian sono per me troppo onerose pertanto guardo con maggior interesse la versione a gasolio che è più alla mia portata Il mio timore è il seguente la versione a gasolio viene considerata come ""vorrei ma non posso""? Oppure chi la acquista si identifica come una persona rispettosa della natura visto che inquina meno rispetto alle versioni a benzina :?: Saluti a tutti'","In azienda abbiamo una Cayenne GTS, che come saprai monta un V8 aspirato da 405 cv. La usa il mio socio che è negato per la tecnologia e quindi non ha mai azzerato il consumo medio di pagina 3 del PCM. Attualmente la vettura ha circa 13.000 km ed il consumo medio per questi km, uso città e provincia con poca poca autostrada e tutta in tutor, si attesta sui 5,8 km/l. Il serbatoio è di oltre 100 litri e quindi l'autonomia è più che sufficiente, e si fanno circa 3 pieni al mese. Prima di questa avevamo una Range Rover Vouge motorizzata col 3.000 TD, 6 cilindri in linea, da circa 210 cv, di derivazione BMW. L'uso era lo stesso ed il consumo anche. Chiaramente costando meno il gasolio della benzina i costi erano inferiori, ma assolutamente irrisori considerato le differenze di potenza e di comfort che c'è fra un motore diesel ed uno a benzina. Certo che il motore diesel di Audi è una spanna sopra a quello di Range, senza ombra di dubbio. E' anche chiaro che il 3.000 d di Cayenne va paragonato più al 3.600 V6 che al 4.800 V8, anche se solo per la differenza del prezzo di listino, gli accessori costano tutti uguali in porsche, dalla boxter/cayman alla 911, passando per cayenne. Inoltre il comfort di Cayenne è veramente notevole, a livello della Mercedes S V8, che avevamo prima. Senza poi dire nulla del PDCC... Con questo sistema ti scordi di essere su una SUV...l'auto non corica nemmeno di 1 grado. Purtroppo è piuttosto fragile...siamo alla seconda rottura... ",positivo,irrilevante,irrilevante,irrilevante
298,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,3-09-2009 15:34:00,leolito,01-04-2009 10:28:58,6719.0,'Perchè tutti i thread finiscono in flame? Bah ',"Perche' c'e' troppa gente che ha poca voglia di parlare di automobili, e ancora meno voglia di ""tollerare"" che preferisce fare scelte diverse dalle proprie. ",irrilevante,negativo,irrilevante,irrilevante
299,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,7-09-2009 19:21:00,gizzeta,07-09-2009 19:08:42,10.0,,"cayenne V6 a gpl - carrera 996 ------------------------------------------ inizio questo messaggio con le macchine che ho. sarebbe una cosa positiva che chiunque, prima di iniziare a criticare o a commentare un'auto sulla quale magari non è neanche mai salito, ""dichiarasse"" le proprie auto. mi è capitato questa estate in autostrada di fare il pieno di gpl col cayenne, e davanti a me un ragazzo (che stava facendo il pieno con una panda 30: 9 euro!) ha fatto segno all'altro dicendo: ""Un Cayenne a GPL!"": beh, 2 volte a settimana, facendo il pieno, risparmio circa 90 euro (fanno 360 al mese): non è più logico il cayenne a gpl rispetto a tutte le utilitarie ""incentivate"" che si vedono in giro recentemente, magari di chi fa 200 km al mese? comunque, non criticherei mai chi va a fare il pieno, ognuno fa le scelte che crede su macchine, orologi, barche e case. Chi è sereno, con se stesso, non guarda gli altri. Certo, quando vedo dei ragazzetti col bentley continental gt...... li invidio! Ma in modo sano! ",positivo,irrilevante,irrilevante,irrilevante
300,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,7-09-2009 23:18:00,Mastertanto,01-04-2009 03:16:07,3613.0,"'cayenne V6 a gpl - carrera 996 ------------------------------------------ inizio questo messaggio con le macchine che ho sarebbe una cosa positiva che chiunque prima di iniziare a criticare o a commentare un\'auto sulla quale magari non è neanche mai salito ""dichiarasse"" le proprie auto mi è capitato questa estate in autostrada di fare il pieno di gpl col cayenne e davanti a me un ragazzo che stava facendo il pieno con una panda 30: 9 euro! ha fatto segno all\'altro dicendo: ""Un Cayenne a GPL!"": beh 2 volte a settimana facendo il pieno risparmio circa 90 euro fanno 360 al mese: non è più logico il cayenne a gpl rispetto a tutte le utilitarie ""incentivate"" che si vedono in giro recentemente magari di chi fa 200 km al mese? comunque non criticherei mai chi va a fare il pieno ognuno fa le scelte che crede su macchine orologi barche e case Chi è sereno con se stesso non guarda gli altri Certo quando vedo dei ragazzetti col bentley continental gt li invidio! Ma in modo sano!'","Oh perbacco.... non mi dire che, una volta tanto, nel forum Porsche salta fuori qualcuno che una Porsche ce l'ha davvero :lol: o addirittura due... una è già non comune in quest'area del forum due poi è di sicuro la prima volta. :!: Ah, devo dichiarare la macchina.... M3. Niente Porsche, le 997 costavano troppo ; anche se adesso, sarà certo per la recessione, ma mi par di vedere un discreto cedimento nei prezzi delle 997 usate. Che 996 hai..? Lucio ",positivo,irrilevante,irrilevante,irrilevante
301,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,8-09-2009 10:53:00,gizzeta,07-09-2009 19:08:42,10.0,,"ciao lucio. ho un ""semplice"" 996 del 2003, il 320 cv, cabrio. pensavo di cambiarla con un 997 usato, poi ho provato un cayenne (che fino a poco prima, come molti porschisti, schifavo....) e mi ha stupito per maneggevolezza (ok, i 1000 kg in più rispetto al 996 si sentono) e dopo un po' me ne è capitato uno blu molto bello e mi sono tolto il capriccio. Insomma, fra un 997 cabrio e un 996 cabrio+cayenne ho preferito quet'ultima soluzione. Il discorso di fondo è che sono macchine che acquistate usate permettono di essere utilizzate quotidianamente con costi pari a quelli di una.... grande punto nuova (considerando, fra le spese, la manutenzione). E comunque rivendibili, con calma, alla stessa cifra o addirittura poco di più. Giuseppe PS: bella la M3. Devo dire che il fatto di ""dichiararsi"" permette di dialogare con più serietà. ",irrilevante,positivo,positivo,irrilevante
302,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,8-09-2009 15:32:00,Mastertanto,01-04-2009 03:16:07,3613.0,"'ciao lucio ho un ""semplice"" 996 del 2003 il 320 cv cabrio pensavo di cambiarla con un 997 usato poi ho provato un cayenne che fino a poco prima come molti porschisti schifavo e mi ha stupito per maneggevolezza ok i 1000 kg in più rispetto al 996 si sentono e dopo un po\' me ne è capitato uno blu molto bello e mi sono tolto il capriccio Insomma fra un 997 cabrio e un 996 cabrio+cayenne ho preferito quet\'ultima soluzione Il discorso di fondo è che sono macchine che acquistate usate permettono di essere utilizzate quotidianamente con costi pari a quelli di una grande punto nuova considerando fra le spese la manutenzione E comunque rivendibili con calma alla stessa cifra o addirittura poco di più Giuseppe PS: bella la M3 Devo dire che il fatto di ""dichiararsi"" permette di dialogare con più serietà'","Beh, sui costi mi sembri un po' ottimista... lasciamo perdere le macchine come la Grande Punto, eh, che poco hanno a che vedere con M3 e 911 ma neppure ne hanno i costi. Quanto alla Cayenne, è una Suv e ciò è già ampiamente sufficiente per escluderla dal mio personale interesse, perchè a me le montagne di chili e le auto alte non interessano, neppure se spinte da mandrie di cv.... la Cayenne nella pratica cammina, certo, perchè ha (la maggior parte, almeno) motori potenti, ma se appena appena guardi quanta potenza (... e benzina) in più serve, rispetto alle 911... :cry: :cry: Poi non discuto che se uno ha famiglia una 911 non basta, né mi scandalizzo per il GPL.... e la diesel, allora ? tuttavia se un futuro vedo per le Suv, il cui consumo è un elemento attualmente, per così dire, ""antistorico"", è la trazione ibrida e quindi con motori a benzina parchi d'ultima generazione, assistiti dal motore elettrico. Sono stato, come passeggero, giusto pochi giorni fa sulla nuova Lexus RX450 ibrida di un amico, che è pur sempre una Suv e non piccola, con motore 3.5 litri.... ed è incredibile : fa, a quanto mi dicono, almeno 13 km/l (praticamente consuma quasi la metà di una grossa Suv a benzina tradizionale) oltre ad avere una silenziosità ed una dolcezza nel passare dalla trazione elettrica a quella termica che bisogna provare per credere. A queste condizioni, le Suv potranno anche avere un futuro... altrimenti le vedo male, considerando che questo è un momento - nonostante tutto - di buona disponibilità di petrolio, ma che in futuro sia sempre così.... uhm. :? La 911 è invece una mia vecchia passione da quando ero ragazzo e continua a piacermi, solo che non è l'unica che mi piace ed ha il difetto - ai miei occhi, almeno: per molti è un pregio - di tenere troppo bene, rispetto a quasi tutte le altre sportive, il prezzo degli usati, ciò che rende difficile prendersene una non nuova.... e poi adesso ci sono tante alternative, che a me vanno benissimo (M3, M6, Corvette, e magari anche la Nissan GT-R... ). Non che la 911 abbia perso fascino, ma è una questione ahimè di costo, perchè per tener testa ad es. alla GT-R o alla M6 ci vuole la 911 Turbo, che ho avuto il piacere di guidare ( :!: ) ma che costa un accidente, troppo per me anche usata. Lucio ",positivo,positivo,irrilevante,irrilevante
303,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,8-09-2009 15:47:00,gizzeta,07-09-2009 19:08:42,10.0,,"scusa lucio, hai perfettamente ragione sull'ottimismo, è che ho scritto ""considerando, fra le spese, la manutenzione"" ma volevo scrivere la svalutazione. ti ringrazio anche per l'educazione, un altro mi avrebbe dato del matto. so bene che una grande punto va avanti con 0 spese, volevo dire che pagando una utilitaria 13000 euro dopo 3-4 anni magari vale 6-7000, mentre prendendo ""a verso"" anche un 997, dopo 3-4 anni si rifa la stessa cifra. mettendo, sempre rispetto alla grande punto, il doppio di benzina (usata civilmente la 997, come la mia 996, fa comunque 8-9 a litro), e pagando il doppio di assicurazione e il triplo di bollo, dopo 3-4 anni, nel conto in banca, mancano gli stessi soldi. Saluti ""cavallereschi"" ",irrilevante,irrilevante,irrilevante,irrilevante
304,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,8-09-2009 16:42:00,Mastertanto,01-04-2009 03:16:07,3613.0,"'scusa lucio hai perfettamente ragione sull\'ottimismo è che ho scritto ""considerando fra le spese la manutenzione"" ma volevo scrivere la svalutazione ti ringrazio anche per l\'educazione un altro mi avrebbe dato del matto so bene che una grande punto va avanti con 0 spese volevo dire che pagando una utilitaria 13000 euro dopo 3-4 anni magari vale 6-7000 mentre prendendo ""a verso"" anche un 997 dopo 3-4 anni si rifa la stessa cifra mettendo sempre rispetto alla grande punto il doppio di benzina usata civilmente la 997 come la mia 996 fa comunque 8-9 a litro e pagando il doppio di assicurazione e il triplo di bollo dopo 3-4 anni nel conto in banca mancano gli stessi soldi Saluti ""cavallereschi""'","Eh, ma mi sembri ottimista lo stesso.... non puoi pensare di usare una 911 gratis e con i soli costi di gestione, senza sobbarcarti il calo di valore dell'auto, e questo nonostante le 911 tengano bene il prezzo, come detto ; ciò però non vuol dire che non si svalutino affatto... non esageriamo. Inoltre, di recente ho visto offerte che prima non c'erano sulle 997 usate, perchè questa crisi, che non ha precedenti a memoria mia (e non sono giovane) picchia duro, stavolta anche nei settori del lusso prima di solito risparmiati : basti dire (fonte 4R di Set 2009) che i costruttori di supercar hanno cali di vendite del 30% e più, persino Ferrari che è la meno toccata ha un certo calo ( - 8% ). Gli 8-9 al litro con una 997S sono ottimistici : veri su strade aperte ed autostrada (se sotto l'occhio dei Tutor, se no anche lì...) ma nell'uso quotidiano e semi-urbano, come faccio io con la M3, te li sogni : io vedo con la M3 circa 15 l/100 km ( = 6,5 km/l ) quando non faccio viaggi, anche se è vero che si tratta comunque di percorrenze limitate. In ogni caso, per me personalmente il consumo, purchè non proprio esagerato (al riguardo avevo aperto un post nell'area off topic di Bmw, dal titolo ""GT-R: tutto bene ma.... c'è un ma"" con specifico riferimento ai 4 km/l citati da 4R come consumo della Nissan GT-R) non è un elemento determinante nella scelta dell'auto, vuoi perchè non faccio chissà quanta strada, vuoi perchè lo si gestisce bene, a piccoli passi.... è il prezzo, per me, quello che conta, il vero grande ostacolo. Lucio ",positivo,irrilevante,irrilevante,irrilevante
305,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,11-09-2009 19:49:00,BernieB,10-09-2009 11:38:49,40.0,,"Beh,se la porsche lo ha fatto a gasolio un motivo ci sarà! Per venderlo,certo non è una porsche vera ma nemmeno il cayenne a benzina lo è,i veri porschisti non lo considerano uno di famiglia! Personalmente ho fatto un pensiero proprio al diesel,benzina lo trovo tuttora inutile,per me la vera porsche è la 911,il pensiero sul diesel lo avrei fatto proprio perchè lo trovo adatto e per l'affezione al marchio,e anche perchè lo trovo un bel SUV. ",irrilevante,positivo,irrilevante,irrilevante
306,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,16-09-2009 18:12:00,gizzeta,07-09-2009 19:08:42,10.0,,"perdono per l'assenza, ero fuori. ))))))))non puoi pensare di usare una 911 gratis e con i soli costi di gestione, senza sobbarcarti il calo di valore dell'auto parlavo di comprarle usate, con calma, solo quando si presenta l'occasione, e venderle con altrettanta calma, ma comunque entro l'anno. la stessa macchina, tipo la mia, cabrio, la trovi, nelle stesse condizioni, fra i 22 e i 30000 euro e anche più, e questo è indicativo. In questo, avere 2 macchine è un grande aiuto nella compravendita, non rimanere a piedi quando si vende ti evita la fretta di dover comprare entro 2-3 giorni )))))))))))Gli 8-9 al litro con una 997S sono ottimistici ....................io vedo con la M3 circa 15 l/100 km ( = 6,5 km/l ) quando non faccio viaggi, anche se è vero che si tratta comunque di percorrenze limitate. Io faccio, in città, a Roma, 9 km/l col 996 cabrio (non ho parlato di S) e 5 km/l col cayenne, con lo stesso piede (ci sono circa 1000 kg di differenza). Su strada, 11-12 col 996, 7-8-9 col cayenne, viaggiando sotto i limiti. Devo dire, per esperienza, che anche le più vecchie carrera ti consentono di mettere la marcia più alta a velocità bassissime, e questo influisce sui consumi, unito col basso peso. L' M3 credo sia molto più ""nervoso"" del mio carrera, e sempre ""in tiro"", sempre su di giri. Il nissan GT-R credo sia un'altra categoria di macchine. Forse come 5^ macchina, per farci 2000 km l'anno............... Saluti giuseppe ",irrilevante,irrilevante,irrilevante,irrilevante
307,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,17-09-2009 13:52:00,BernieB,10-09-2009 11:38:49,40.0,,"Ah,per parlare di consumi,le 911,io ne ho una da poco meno di un anno,se usata con giudizio consuma come un'utilitaria.Nel traffico autostradale congestionato azzero il cdb e guidandola con rispetto dei limiti o meno,senza affondare sono arrivato tranquillamente a leggere 11,6 km/litro! Per la cronaca la mia è una 997 GT3.Chiaro che bollo e assicurazione mi ammazzano,ma con uso normale i tagliandi si fanno ogni 20000km,per me ogni 2/3 anni,i costi di gestione diventano minimi,e anche la svalutaz.dell'auto avendo pres un occasione semestrale per ora non mi tocca molto,di qst giorni mi hanno offerto quanto l'ho pagata! Saluti Bernie ",irrilevante,irrilevante,irrilevante,irrilevante
308,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,17-09-2009 16:00:00,gizzeta,07-09-2009 19:08:42,10.0,,")))))la mia è una 997 GT3 e vabbeh, questo è giocare sporco, si parlava di macchinette, 996, cayenne v6.... la tua è proprio un'altra categoria..... e un altro sound...... siamo già in 2 a pensarla così sulle compravendite porsche ponderate saluti giuseppe ",neutro,positivo,irrilevante,irrilevante
309,Quattroruote,Porsche Cayenne,https://forum.quattroruote.it/threads/porsche-cayenne.8981/page-2,17-09-2009 16:43:00,Mastertanto,01-04-2009 03:16:07,3613.0,"'perdono per l\'assenza ero fuori non puoi pensare di usare una 911 gratis e con i soli costi di gestione senza sobbarcarti il calo di valore dell\'auto parlavo di comprarle usate con calma solo quando si presenta l\'occasione e venderle con altrettanta calma ma comunque entro l\'anno la stessa macchina tipo la mia cabrio la trovi nelle stesse condizioni fra i 22 e i 30000 euro e anche più e questo è indicativo In questo avere 2 macchine è un grande aiuto nella compravendita non rimanere a piedi quando si vende ti evita la fretta di dover comprare entro 2-3 giorni Gli 8-9 al litro con una 997S sono ottimistici io vedo con la M3 circa 15 l/100 km = 65 km/l quando non faccio viaggi anche se è vero che si tratta comunque di percorrenze limitate Io faccio in città a Roma 9 km/l col 996 cabrio non ho parlato di S e 5 km/l col cayenne con lo stesso piede ci sono circa 1000 kg di differenza Su strada 11-12 col 996 7-8-9 col cayenne viaggiando sotto i limiti Devo dire per esperienza che anche le più vecchie carrera ti consentono di mettere la marcia più alta a velocità bassissime e questo influisce sui consumi unito col basso peso L\' M3 credo sia molto più ""nervoso"" del mio carrera e sempre ""in tiro"" sempre su di giri Il nissan GT-R credo sia un\'altra categoria di macchine Forse come 5^ macchina per farci 2000 km l\'anno Saluti giuseppe'","Innanzi tutto un piccolo consiglio per le risposte... ti conviene, per lasciare una struttura ben differenziata, non togliere i separatori, che sono questi: e che trovi all'inizio ed alla fine dell'intervento cui vuoi rispondere, anche ripetuti se gli interventi erano più d'uno. ................................ Magari come dici tu è anche possibile tenere una 911 azzerando o quasi la svalutazione, che però qualcuno si deve pur sobbarcare, quindi in ultima analisi si tratta di cercare chi la paghi per te... io su queste cose sono un po' scettico e comunque riguardano soprattutto macchine di diversi anni, per le quali il prezzo è poco definito e poco definibile, che comunque non sono di mio interesse. Inoltre, io ho una sola auto e non amo cambiare troppo spesso, quindi.... Consumo : non voglio contraddire un dato che immagino tu abbia misurato, ma 9 km/l non sono il normale consumo urbano di una 911 : il dato d'omologazione per la Carrera S è 15,9 l/100 km, anche se per la tua 996 sarà inferiore. Poi so bene che le 911 in genere sono forse le sportive più sobrie in assoluto, è cosa nota... ma tu devi avere il piede leggero ed usare molto le marce lunghe. A dire il vero lo faccio anch'io con la M3, ma quando il traffico non consente altro.... quando lo spazio c'è e voglio andar via non sto a 2000 giri, anche se comunque agli alti regimi ci arrivo solo ogni tanto ; in ogni caso è vero, la M3 frulla più su della 911 (GT3 a parte...) e beve un po' di più. Nissan GT-R : altro che x fare 2000 km/anno... dovessi comprarmela, facile che resterebbe la mia unica auto, come ora la M3 : ed è perfettamente adatta allo scopo, è perfettamente a suo agio anche per andare a far la spesa, anzi con la TI si muoverebbe più facilmente anche con la neve : è pratica almeno quanto una 911, rispetto alla quale ha più bagagliaio. E' uno dei miei sogni... ma, per ora, resterà tale. Lucio ",positivo,irrilevante,irrilevante,irrilevante
