Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=470#comments;14/04/2011 16:30;Tipografo1971;;girare con un fare fulminato è sicuramente pericoloso ma se hai le lampadine di scorta non ti possono fare la multa anzi da quanto ne sò su richiesta le forze dell'ordine sarebbero anche tenute a cambiarTela . . . poi chiaramente se ci giri per un mese e Ti beccano ancora senza che l'hai cambiata allora il discorso è diverso E non mi venire a parlare di restayling che non mi è ancora arrivata questa ! ! ! ;Kia;Sportage;neutro;;;;;;;;;;;;
Alfa Romeo Giulia 2.2 Turbodiesel 150 CV - Le impressioni degli utenti;https://www.autopareri.com/forums/topic/61392-alfa-romeo-giulia-22-turbodiesel-150-cv-le-impressioni-degli-utenti?&page=10#comments;06/06/2016 18:34;loric;;L'unico non posso dirlo. Diciamo che il tuo giudizio pare fortemente minoritario. Poi un giorno mi spiegherai in quale mondo uno sceglie un cagafumo da 150cv per fare i traversi. ;Alfa Romeo;Giulia;negativo;;;;;;;;;;;;
Scénic XMod - Topic Ufficiale;https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-118;10/06/2010 00:00;maratona254;;Io ho comprato due mesi fa una Luxe 1.5 con gli stessi optional che felicevai ha citato pagandola ( senza usato nè rottamazione ) 21.911 ( IPT compresa ) . Gli interni sono quelli di serie con il laterali dei sedili in finta-pelle. Credo quindi che il prezzo di 21.600 sia buono.. ;;Luxe;positivo;;neutro;;;;;;;;;;
Audi a4 berlina o Mercedes classe C220;https://forum.quattroruote.it/threads/audi-a4-berlina-o-mercedes-classe-c220.113052/;29/10/2017 00:00;msab;;Molto dipende dalle condizioni degli esemplari che vai a trattare essendo auto piuttosto impegnative con 9 anni sulle spalle... ;;;neutro;;;;;;;;;;;;
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=542#comments;04/05/2011 19:08;nitro1981;;ragazzi domani vado a ritirare la mia super biancona 1.7crdi class con tettuccio volevo chiedervi cosa devo controllare prima di ritirarla ? la ruota di scorta e il cavo ipod poi ? datemi qualche dritta. ;Kia;Sportage;neutro;;;;;;;;;;;;
mercedes benz C;https://forum.quattroruote.it/threads/mercedes-benz-c.78063/;20/05/2013 00:00;franz3094;;Se non sbaglio alcune versioni dovrebbero montare motori MB... Cmq è molto bella. Dove cogli cogli bene è una questione di gusti. Io preferisco la C magari bianca o grigia scura e kit estetico Amg. ;Mercedes;Benz C;positivo;;;positivo;;;;neutro;;;;;
Test drive Civic 1.6 d;https://forum.quattroruote.it/threads/test-drive-civic-1-6-d.116121/page-9;17/09/2018 00:00;ricky1976;;Sta storia del reminder proprio non la capisco io è mese che giro con chiave accesa ( per pigrizia... ) l'ho azzerata l'altro giorno dopo le ferie faccio conto 20mila km o anno ( uso normale ) e non ci penso più mi verrebbe da dire che prima di prendere un diesel al giorno d'oggi bisogna pensarci bene perché i vantaggi non sono poi cosi' tanti come una volta. ;Honda;Civic;neutro;;;;;;;;;;;;
Jeep Cherokee 2014;https://www.autopareri.com/forums/topic/50752-jeep-cherokee-2014?&page=157#comments;06/02/2015 11:57;Marco88;;"Volevo avere qualche parere in merito al fantastico cherokee di cui mi sono follemente innamorato dopo che inizialmente non mi faceva impazzire ( soprattutto il posteriore ) Prenderei il 170cv diesel le uniche due cose che non mi piacciono sono il fatto che da quello che si legge è un motore pigro e c'è solo il cambio automatico per il resto mi piace tantissimo sia fuori che dentro dove la trovo veramente splendida e ben finita L'alternativa sarebbe la mazda cx-5 restyling che costa meno ed ha un motore più brillante però il cherokee mi da l'idea di auto più di ""lusso"" e adatta per i viaggi lunghi e per il fuoristrada Prenderei la versione limited che mi pare sia una versione molto completa anche se siamo comunque sui 50mila euro e non sono pochi. Sapete se fanno qualche sconto sul nuovo ? Voi che ne dite ? ";Jeep;Cherokee;positivo;;positivo;positivo;negativo;;;negativo;;;;;
Alfa Romeo Stelvio 2017;https://www.autopareri.com/forums/topic/62477-alfa-romeo-stelvio-2017?&page=66#comments;28/01/2017 09:03;Carlo23;;A giudicare dai cartelli stradali a Torino ;Alfa Romeo;Stelvio;neutro;;;;;;;;;;;;
Reparto Esperienze Reparto Sperimentazione Centro Stile: l'Alfa lascia Arese;https://www.autopareri.com/forums/topic/31318-reparto-esperienze-reparto-sperimentazione-centro-stile-lalfa-lascia-arese;19/11/2008 20:47;BignamsHF;;Al portello ci sono i centri commerciali a Chivasso più niente Arese è in un coma profondo con tanto di encefalogramma piatto............... Che tristezza...... ;;;neutro;;;;;;;;;;;;
Fiat Grande Punto (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/29104-fiat-grande-punto-topic-ufficiale-2008?&page=33#comments;07/05/2009 14:40;RS6plus;;non so se è stato già postato fonte fiat.it ;Fiat;Grande Punto;neutro;;;;;;;;;;;;
evoluzione prezzo alfa...;https://www.autopareri.com/forums/topic/16100-evoluzione-prezzo-alfa?&page=2#comments;10/10/2005 19:49;Stefano73;;Delle B benzina non sono aumentati motissimo nel gen 95 abbiamo preso 2 auto in famiglia che abbiamo tuttora micra 10 5 porte con servo e 1airbag sui 18 5 19 milioni punto 75 hsd 5 porte con servo 1 airbag abs e ac sui 23 5 24 milioni.... fra vari sconti auto simili come dotazioni magari con 1-3 airbag in più li porti ancora via circa allo stesso prezzo. ;Alfa Romeo;;neutro;;;;;;;;;;;;
Alfa Romeo Giulietta (Topic Ufficiale - 2009);https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=254#comments;08/02/2010 20:03;Matteo B.;;"o di una sua parte anatomica....""alla cXXXo di Cane"" ";Alfa Romeo;Giulietta;negativo;;;;;;;;;;;;
Cayenne 2019;http://www.porschemania.it/discus/messages/22971/853849.html?1553016796;14/03/2019 14:02;nicolac;;A Catania e paraggi ne ho viste 2-3 di ultima serie di cui una S una Turbo con carboceramici e una Diesel... io con la mia nuova ( vecchia Turbo 958 ) che ho presentato qui sul forum sono affiancato da unico altro esemplare turbo 958 del 2011.. Comunque se potessi comprarla e mantenerla da nuova lo farei ad occhi chiusi... speriamo nell\x92 abolizione del superbollo Voi avete notizie recenti e credibili in merito ? ;Porsche;Cayenne;positivo;;;;;;;;;;;;
Scénic XMod - Topic Ufficiale;https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-256;04/01/2011 00:00;Nuotatore83;'No e la stessa tinta';"io so che il nacrè è ormai fuori produzione il nero etoille pare essere una tonalità""più scura"" dell'altro il nacrè dava riflessi ""caldi"" ( bronzei alla luce del sole ";;;neutro;;;neutro;;;;;;;;;
Ministro inglese: Irresponsabile chi guida i Suv;https://www.bmwpassion.com/forum/threads/ministro-inglese-irresponsabile-chi-guida-i-suv.21744/page-5;07/09/2004 00:00;996;"RALLYMAN ha scritto: HBMunchen ha scritto: RALLYMAN ha scritto: PuccioE39 ha scritto: HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta... Lascia perdere Puccio. Ci ho già provato i ma è solo tempo perso... ... ma fatti i fatti tuoi! cavafià se non siete in grado di scambiare idee senza alterarvi non è colpa mia! o uno la pensa come ""voi"" (= lobby delle merende) o altrimenti va insultato!... Bravo! Hai detto la tua cazzata della mezzanott quindi ora torna nel lettone della mamma! Sei talmente preso dalle tue manie di persecuzion che guardi le pagliuzze negli occhi degli altri anzichè preoccuparti del pilone dell'Enel nel tuo! Ti consiglio ti farti curar ma da uno bravo però. A volte fanno miracoli...... Bravo Rally. Penso che ce ne voglia per tirartele fuori così... Ciao!... Hai ragione 99 infatti glielo dicevo già nell'altro post (nel quale lui si è guardato bene dal rispondere che ero arrivato allo ""strato limite"" della mia pazienz ma lui imperterrito si ostina ad offendere le persone con le sue argomentazioni puerili e gratuite... Infatti questo è il risultato: http://bmwpassion.dnsalias.org/viewtopic.php?p=411478#411478 Guard non aggiungo altr perchè con certa gente non spreco nemmeno tempo e tastiera! Se anzichè sentenziare contro gli altri nei suoi intervent avesse alzato le chiappe e fosse venuto a qualche raduno (visto che è iscritto da prima di me) e nessuno lo ha mai visto in facci forse si sarebbe reso conto di chi siamo e soprattutto come siamo!!! Ma il Sig. Sputasentenze continua a sostenere che qui c'è una congiur una Lobb c'è Moggi di mezz ci sono i compagni di merende... Eh gi noi siamo peggio di Orlando Portent io Andras e Vegeta facciamo le ""cammellate"" coi moderatori e tutte le nostre Triccheballacche... Povero omino affetto da manie di persecuzion ti dirò che mi fa quasi pena. ' RALLYMAN ha scritto: HBMunchen ha scritto: RALLYMAN ha scritto: PuccioE39 ha scritto: HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta... Lascia perdere Puccio. Ci ho già provato i ma è solo tempo perso... ... ma fatti i fatti tuoi! cavafià se non siete in grado di scambiare idee senza alterarvi non è colpa mia! o uno la pensa come ""voi"" (= lobby delle merende) o altrimenti va insultato!... Bravo! Hai detto la tua cazzata della mezzanott quindi ora torna nel lettone della mamma! Sei talmente preso dalle tue manie di persecuzion che guardi le pagliuzze negli occhi degli altri anzichè preoccuparti del pilone dell'Enel nel tuo! Ti consiglio ti farti curar ma da uno bravo però. A volte fanno miracoli...... Bravo Rally. Penso che ce ne voglia per tirartele fuori così... Ciao! ' HBMunchen ha scritto: RALLYMAN ha scritto: PuccioE39 ha scritto: HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta... Lascia perdere Puccio. Ci ho già provato i ma è solo tempo perso... ... ma fatti i fatti tuoi! cavafià se non siete in grado di scambiare idee senza alterarvi non è colpa mia! o uno la pensa come ""voi"" (= lobby delle merende) o altrimenti va insultato!... Bravo! Hai detto la tua cazzata della mezzanott quindi ora torna nel lettone della mamma! Sei talmente preso dalle tue manie di persecuzion che guardi le pagliuzze negli occhi degli altri anzichè preoccuparti del pilone dell'Enel nel tuo! Ti consiglio ti farti curar ma da uno bravo però. A volte fanno miracoli... ' RALLYMAN ha scritto: PuccioE39 ha scritto: HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta... Lascia perdere Puccio. Ci ho già provato i ma è solo tempo perso... ... ma fatti i fatti tuoi! cavafià se non siete in grado di scambiare idee senza alterarvi non è colpa mia! o uno la pensa come ""voi"" (= lobby delle merende) o altrimenti va insultato! ' PuccioE39 ha scritto: HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta... Lascia perdere Puccio. Ci ho già provato i ma è solo tempo perso... ' HBMunchen ha scritto: 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne... sei incoerente come la sabbia sciolta ' 996 ha scritto: Anche la smart è alt odiate pure quella?... si è la seconda macchina di chi ha il cayenne 'Anche la smart è alt odiate pure quella?'";si è la seconda macchina di chi ha il cayenne ;Porsche;Cayenne;negativo;;;;;;;;;;;;
M6 Cabrio o V8 Vantage;https://www.bmwpassion.com/forum/threads/m6-cabrio-o-v8-vantage.51414/page-4;15/09/2007 00:00;Warner;;"paragonato a quello della ///M6 va da sè che è meno prestazionaleperò mi sembra ovvio che il ""pacchetto"" migliore tra le due auto lo offra l'Aston Martine non starei a pensare all'età che hai se prendi l'///M6 tra 4 anni ciucciata una svalutazione del 60% ti fai comunque l'Aston:wink: ";"BMW; Aston Martin";"M6; V8";positivo;;;;;;;;;;;;
kizashi octavia o cruze;https://forum.quattroruote.it/threads/kizashi-octavia-o-cruze.85183/;16/01/2014 00:00;reFORESTERation;;Ussignur x 2 ;"Suzuki; Chevrolet";"Kizashi Octavia; Cruze";negativo;;;;;;;;;;;;
I Prossimi Modelli Alfa Romeo (Solito Loop...);https://www.autopareri.com/forums/topic/27745-i-prossimi-modelli-alfa-romeo-solito-loop?&page=58#comments;12/06/2008 12:26;luc@;;Sì MTA infatti significa Manual Transmission Automated. ;Alfa Romeo;;neutro;;;;;;;;;;;;
70 anni dopo le 8C...............ritornano.......;https://www.autopareri.com/forums/topic/1990-70-anni-dopo-le-8critornano?&page=7#comments;24/09/2003 12:43;max76;;Ok ora ho capito il funzionamento del cofano ! Grazie Taurus ! Un'ultima curiosità: ma la targa anteriore ci stà messa in basso sotto uno dei due baffi laterali ? Ho visto che all'estero ci sono alcune targhe anteriori più piccole per cui non ci dovrebbe essere nessun problema ma non so se queste targhe sono ammesse anche in Italia. Ti sarei grato se mi togliesssi anche questo ultimo dubbio. Grazie mille max ;;;neutro;;;;;;;;;;;;
130i vs r32 vs 147gta vs A3 3.3 ecc...;https://www.bmwpassion.com/forum/threads/130i-vs-r32-vs-147gta-vs-a3-3-3-ecc.30338/;22/11/2004 00:00;Roger84;"""cmq di motore la gta va + della r32 e A3...basta vedere i sorpassi che fa sul dritto...che poi la ta sia un limite cn quelle potenze nn c'è dubbio...""";spettacolo.. http://video.google.nl/videoplay ? docid=4235630921868621903&q=alfa+gta ;;gta;positivo;;;;;;;;;;;;
Mazda MX-5 Facelift (Topic Ufficiale - 2009);https://www.autopareri.com/forums/topic/30252-mazda-mx-5-facelift-topic-ufficiale-2009?&page=19#comments;01/02/2010 12:31;Touareg 2.5;;Non capisco le politiche sui colori ma non importa. ;Mazda;MX-5 Facelift;negativo;;;negativo;;;;;;;;;
Sequenza accensione 4 cilindri linea;https://www.autopareri.com/forums/topic/48638-sequenza-accensione-4-cilindri-linea;11/09/2012 09:09;stev66;;Solo negli anni '60 e sui bicilidrici si dava in pratica un accensione ad ogni giro ed in ciascun cilindro per evitare l'uso dello spinterogeno. ;;;neutro;;;;;;;;;;;;
Moderazione Forum Alfa Romeo;https://forum.quattroruote.it/threads/moderazione-forum-alfa-romeo.51888/page-41;24/01/2014 00:00;loopo;"pi_greco ha scritto: per il forumista loopo e per chi avesse dubbi sulle motivazioni: http://forum.quattroruote.it/posts/list/75/91019.page#1742793... Grazi pi_grec gentilissimo. Ho letto e riletto il post incriminat s magari BelliCapelli3 ha esagerato usando una terminologia non proprio adatta (sforzandomi ad una lettura un'attimino più severa). Comunque si errare humanum es ma a mio modesto parere l'intento suo non era ne offender ne provocare volutamente qualcuno (in questo caso Cavicchi) che in questa sede non può risponder stran in quanto registrato pure lui sul forum. Io nell'intervento di BelliCapelli3 ne vedo soprattutto un'invito (o magari troppo pepe) rivolto a Cavicch i suoi pensieri espressi nel suo blog vengono spesso discussi pure in questa room e credo che sia del tutto normale. Peccato che Cavicchi non dia ogni tanto uno sguardo anche in quì. Penso che il ban di BelliCapelli se riguarda proprio l'intervento da te linkat sia alquanto esagerato ( insomma dai ) e magari bastava ed avanzava la classica ""pausa di riflessione"". Certo di una vostra rivalutazione auguro buona continuazione e porgo distinti saluti loopo P.S. Sinceramente avrei gradito una presa di posizione più netta e chiar soprattutto per quanto riguarda la prima parte del mio intervento.... mi scuso se sono stato forse troppo telegrafico. Non intendevo liquidare la question ma semplicemente fornirne la chiave di lettura. L' admin che ha effettuato il ban lo ha motivato e non ho alcuna intenzione di metterci del mi essendo lui perfettamente in grado e titolato per agire in proposito. Ne ha messo al corrente noi mo che in tal modo possiamo replicare a richieste di chiarimenti come sto facendo. Se il ban può essere discuss tale discussione DEVE avvenire tra i diretti interessati e non tra di no per correttezza verso i medesimi. Spero di essere stato comprensibile e non ""sbrigativo"". Grazie comunque dell'apprezzamento e rinnovo le mie scuse. ' pi_greco ha scritto: per il forumista loopo e per chi avesse dubbi sulle motivazioni: http://forum.quattroruote.it/posts/list/75/91019.page#1742793... Grazi pi_grec gentilissimo. Ho letto e riletto il post incriminat s magari BelliCapelli3 ha esagerato usando una terminologia non proprio adatta (sforzandomi ad una lettura un'attimino più severa). Comunque si errare humanum es ma a mio modesto parere l'intento suo non era ne offender ne provocare volutamente qualcuno (in questo caso Cavicchi) che in questa sede non può risponder stran in quanto registrato pure lui sul forum. Io nell'intervento di BelliCapelli3 ne vedo soprattutto un'invito (o magari troppo pepe) rivolto a Cavicch i suoi pensieri espressi nel suo blog vengono spesso discussi pure in questa room e credo che sia del tutto normale. Peccato che Cavicchi non dia ogni tanto uno sguardo anche in quì. Penso che il ban di BelliCapelli se riguarda proprio l'intervento da te linkat sia alquanto esagerato ( insomma dai ) e magari bastava ed avanzava la classica ""pausa di riflessione"". Certo di una vostra rivalutazione auguro buona continuazione e porgo distinti saluti loopo P.S. Sinceramente avrei gradito una presa di posizione più netta e chiar soprattutto per quanto riguarda la prima parte del mio intervento. 'per il forumista loopo e per chi avesse dubbi sulle motivazioni: http://forum.quattroruote.it/posts/list/75/91019.page#1742793'";Grazie 1000 pi_greco - ) ora la questione mi è chiara. Grazie. A questo punto sono io che mi devo scusare. Speriamo nel buonsenso e nella bontà dell' Admin e che BelliCapelli3 possa presto tornare. - ) ;Alfa Romeo;;neutro;;;;;;;;;;;;
Audi A5;https://www.bmwpassion.com/forum/threads/audi-a5.35660/page-10;23/08/2004 00:00;mamo;'Appunto: aristocratica come la CLK e grintosa come la E92. Cosa pretendere di meglio? Con la CLK verso la via del tramonto si preannuncia come un successo. Vorrei vedere le foto del telaio misto alluminio...stessa tecnologia di quello della TT';cazzarola quella grigia è stupenda ! ;Audi;A5;positivo;;;molto positivo;;;;;;;;;
Fruscio aereodinamico Alfa Romeo Giulia super 2017;https://www.autopareri.com/forums/topic/64212-fruscio-aereodinamico-alfa-romeo-giulia-super-2017;22/12/2017 07:48;VuOtto;;Ho avuto lo stesso problema dopo la sostituzione del cristallo anteriore sulla mia vecchia 156. Ho solo provveduto a far risigillare le guarnizioni del parabrezza ed il difetto è sparito. Spesso si tratta di millimetri che deviano il flusso d'aria facendolo sbattere da qualche parte. Per capire se è il cristallo basta che copri il perimetro con dello scotch carta se non è il cristallo devi provare con i tergi con le giunture degli specchietti e tutte le fughe che vengono investite dal flusso d'aria anteriormente anche quelle laterali del cofano. Se lo senti forte dall'abitacolo probabilmente o è il cofano guarda che sia allineato bene poiché il flusso d'aria magari compie un giro strano creando un vortice e il fischio deriva sempre da un piccolo vortice che va il lotta con il flusso laminare che dovrebbe invece attraversare la macchina o il parabrezza o gli specchietti. Sono prove empiriche e che necessitano soprattutto di pazienza. Ma spesso questi fruscii sono di facile soluzione una volta che si individua da quale parte della carrozzeria provengono. Inoltre tieni presente che sei in Garanzia quindi non farti problemi a stressare la rete ufficiale poiché hai pagato e se la macchina ha qualche difetto è doveroso che ti seguano. ;Alfa Romeo;Giulia;neutro;;;;;;;;;;;;
La mia nuova Eos;https://www.autopareri.com/forums/topic/23256-la-mia-nuova-eos;28/04/2007 22:29;xyzteam;;Auguri ! Il motore come ti sembra ? ;Volkswagen;Eos;neutro;;;;;;;;;;;;
BMW 2800 spicup by bertone;https://www.bmwpassion.com/forum/threads/bmw-2800-spicup-by-bertone.108833/;16/05/2005 00:00;-mauri-;;Io la trovo eccezionale... Anno 1969 dalla Matita di Bertone ;BMW;2800 spicup;positivo;;;;;;;;;;;;
Consumi ultra esagerati Fiat panda 1.2;https://forum.quattroruote.it/threads/consumi-ultra-esagerati-fiat-panda-1-2.119977/;24/12/2018 00:00;albert56;"'risulta spompato ed in perenne affann molto fluid ma lento in ripresa ed accelerazione; questo comporta il fatto di ""pestare"" sempre l'acceleratore e di conseguenza consumi alti.'";comunque 16 non direi che è alto... magari i 3 cilindri riescono a far meglio ma secondo me la rotondità di funzionamento del 4 è un'altra cosa. Adesso vediamo se chi ha aperto la discussione torna a farsi viva ! ! ;Fiat;Panda;positivo;;;;;;positivo;;;;;;
Abarth 124 Spider 2016;https://www.autopareri.com/forums/topic/60649-abarth-124-spider-2016?&page=67#comments;11/06/2016 14:24;crabble;;"Boh meglio se non si vede è talmente orribile tra la MX5 e questa non so quale sia peggio....forse la mx5 mi piace un filo di più. Per andare andrà bene ma io non riuscirei neancche a guardarla ! Sono uno dei due che ha votato ""per niente"" Non so perchè la trovo tutta strampalata la versione normale è già meglio comunque ! ";Abarth;124 Spider;negativo;;;;;;;;;;;;
Boxster S 3.4 Pdk 315 cv;http://www.porschemania.it/discus/messages/502415/717541.html?1417681972;03/12/2014 17:47;alfi;;Alessandro non e' che la Carrera la fanno pagare 30k in piu e' la Boxster che la fanno pagare inspiegabilmente meno soprattutto in relazione al fatto che non solo gli optional sono gli stessi ( stesso categorico ) ma gran parte del pianale e componentistiche varie sulla 981 sono le medesime della 991. ;Porsche;Boxter;neutro;;;;;;;;;;;;
Fuoristrada cinesi Gonow in vendita all'Iper!;https://www.bmwpassion.com/forum/threads/fuoristrada-cinesi-gonow-in-vendita-alliper.44158/page-4;11/11/2005 00:00;996GT3;;ah boh secondo me il problema sia del mini clubman che della serie 1 coupè risiede nel fatto che sono bmw se li facevano identici i cinesi o qualcun'altro allora andavano bene leggendo certi commenti mi viene in mente questo un pensiero sicuramente sballatissimo ( cerrrrrrto ) ;Mini;Clubman;negativo;;;;;;;;;;;;
Alfa Romeo 4C;https://forum.quattroruote.it/threads/alfa-romeo-4c.74909/page-134;16/08/2014 00:00;loopo;"angelo0 ha scritto: francescovir ha scritto: Alexme guarda che vederla dal vivo e' ancora piu' devastant almeno per m che prima l'avevo vista solo sul cp e suigiornali ed in televisione. E' bassaed acquattat e quel rosso alfa dal vivo appare piu' intenso e coinvolgente un sogno per gli amanti del biscion un grande regalo che ci ha donato alfa romeo e la FCA piu' estesamente. ancora non l'ho potuta provere ma il sound in accenzione da fermo in race e' molto coinvolgente sia per chi e' dentro la machina e sia per che è in piedi o sedutoall'esterno della macchina a diversi metri di distanza.... Auguroni Francesco..magnificaaaaaaaaaaaaaa... Ehi Angelo!! Complimentoni anche a te!! (immagino che questa è la tua..) Bella! Cosa indica la F sulla targa? Frankfurt?... Frankfurt...la mia sará biancaaaaaa questa é di un amico. "" angelo0 ha scritto: francescovir ha scritto: Alexme guarda che vederla dal vivo e' ancora piu' devastant almeno per m che prima l'avevo vista solo sul cp e suigiornali ed in televisione. E' bassaed acquattat e quel rosso alfa dal vivo appare piu' intenso e coinvolgente un sogno per gli amanti del biscion un grande regalo che ci ha donato alfa romeo e la FCA piu' estesamente. ancora non l'ho potuta provere ma il sound in accenzione da fermo in race e' molto coinvolgente sia per chi e' dentro la machina e sia per che è in piedi o sedutoall'esterno della macchina a diversi metri di distanza.... Auguroni Francesco..magnificaaaaaaaaaaaaaa... Ehi Angelo!! Complimentoni anche a te!! (immagino che questa è la tua..) Bella! Cosa indica la F sulla targa? Frankfurt? "" francescovir ha scritto: Alexme guarda che vederla dal vivo e' ancora piu' devastant almeno per m che prima l'avevo vista solo sul cp e suigiornali ed in televisione. E' bassaed acquattat e quel rosso alfa dal vivo appare piu' intenso e coinvolgente un sogno per gli amanti del biscion un grande regalo che ci ha donato alfa romeo e la FCA piu' estesamente. ancora non l'ho potuta provere ma il sound in accenzione da fermo in race e' molto coinvolgente sia per chi e' dentro la machina e sia per che è in piedi o sedutoall'esterno della macchina a diversi metri di distanza.... Auguroni Francesco..magnificaaaaaaaaaaaaaa ""Alexme guarda che vederla dal vivo e' ancora piu' devastant almeno per m che prima l'avevo vista solo sul cp e suigiornali ed in televisione. E' bassaed acquattat e quel rosso alfa dal vivo appare piu' intenso e coinvolgente un sogno per gli amanti del biscion un grande regalo che ci ha donato alfa romeo e la FCA piu' estesamente. ancora non l'ho potuta provere ma il sound in accenzione da fermo in race e' molto coinvolgente sia per chi e' dentro la machina e sia per che è in piedi o sedutoall'esterno della macchina a diversi metri di distanza.""";:thumbup: :thumbup: Bella ! Sicuramente la hai provata eh ? Racconta ! Unica cosa: i fari non mi piacciono per niente del resto è magnifica ! Aspetto poi le foto della tua.. Saluti ;Alfa Romeo;4C;positivo;;;;;;;;;;;;
Audi Rs4 Test Le Mans;https://www.bmwpassion.com/forum/threads/audi-rs4-test-le-mans.11681/;10/06/2004 00:00;DESHI BASARA;;;Audi;Rs4;neutro;;;;;;;;;;;;
Nuova F151;https://forum.quattroruote.it/threads/nuova-f151.44839/;22/01/2011 00:00;Agostino89;"'Io invece la trovo intrigante: mi piacerebbe vedere meglio l'anterior nelle foto apparse mi ricorda le linee dei SUV. Di Ferrari ""shooting brake"" ce ne sono stat sempre realizzate come fuoriserie per chi le chiedeva. Trovo che sia una vettura coraggios al contrario della Scaglietti che non mi ha mai entusiasmato. Chissa' quando appariranno le prime prove su stada '";Concordo pienamente ;Ferrari;F151;positivo;;;;;;;;;;;;
La mia Skoda Yeti riassunto di 119000 chilometri con questo catorcio;https://forum.quattroruote.it/threads/la-mia-skoda-yeti-riassunto-di-119000-chilometri-con-questo-catorcio.115487/page-3;09/04/2018 00:00;gbortolo;'uno simile che ne costa 28000';Non ho capito bene hai pagato 28'000€ una Yeti TSI otto anni fa ? Non capisco l'allestimento top a listino della 1.2 era a meno di 23k ma il più basso era a 18K Ancora lo scorso anno la Easy era in offerta sui 15'000 euro. Ti rifaccio la domanda a cui mi pare non hai risposto: Che allestimento avevi preso ? ;Skoda;Yeti;neutro;;;;;;;;;;;;
Fiat Nuova 500 e 500C 2015;https://www.autopareri.com/forums/topic/63334-fiat-nuova-500-e-500c-2015?&page=43#comments;24/05/2018 09:15;stefano1234;;Stavo pensando di passare a 500. Ma sono sconvolto dalle nuive dotazioni di serie. Cerchio base pwr tutte le versioni ? ! ? ! Ne sapete qualcosa ? ;Fiat;500;neutro;;;;;;;;;;;;
SUBARU Xv  chi c'è l'ha e come va ?;https://forum.quattroruote.it/threads/subaru-xv-chi-c%C3%A8-lha-e-come-va.73711/page-6;11/04/2014 00:00;errichiello@outlook.it;;E poi cosa costano 500 euro sti tagliandi ? ? ? ? a me sembri un po' troppo pessimista verso il GPL..... . ;Subaru;Xv;neutro;;;;;;;;;;;;
Alfa Romeo Giulia Quadrifoglio 2016;https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=874#comments;20/04/2016 22:03;milalor;;Appena vista a Modena centro Perdonate la qualità delle foto ma il cell fa quel che può. Concordo in pieno con chi diceva che dal vivo sembra molto compatta sarà l'altezza della Quadrifoglio vedrò la versione normale. Comunque davvero stupenda. PS: la scritta sul parabrezza cosa significherà ? ;Alfa Romeo;Giulia Quadrifoglio;positivo;;;;;;;;;;;;
Aygo 1000 nuova cambio automatico consumo inaccettabile!?;https://forum.quattroruote.it/threads/aygo-1000-nuova-cambio-automatico-consumo-inaccettabile.111726/page-2;13/08/2017 00:00;XPrience74;;"Il 1.000 Daihatsu/Toyota è stato effettivamente sempre difficile da battere in fatto di efficienza... ed a maggior ragione ora dopo l'upgrade del doppio sistema otto-atkinson unitamente ad altri affinamenti... Per il resto tranquillo che i video sono un semplice ""a corredo""... ";Toyota;Aygo;positivo;;;;;;;;;;;;
Affidabilita cayman s;http://www.porschemania.it/discus/messages/502416/740739.html?1432463187;24/05/2015 12:26;sigboris;;No;Porsche;Cayman;neutro;;;;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-16;11/05/2005 00:00;Head;;Quello della M5 e39 ! :wink: ;BMW;M5;neutro;;;;;;;;;;;;
