Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Lancia Ypsilon 2011;https://www.autopareri.com/forums/topic/41885-lancia-ypsilon-2011?&page=30#comments;18/02/2011 14:23;led zeppelin;;"solito discorso: con cosa paragoni Alfa e Lancia ? con Vw o con Bmw e Audi ? se dove a Torino hanno sempre puntato negli ultimi anni ossia ""potremmo essere come Bmw e Audi ma ci basta assomigliare a loro e costare come Vw"" direi che visti i risultati di Delta siamo a cavallo ... ....e si ritorna al solito discorso: ma come si posiziona questa ? è premium o una rivale di Citroen ? e vabbè che ora è premium anche lei con Ds...ma allora il paragone è Ds3 e non C3... che poi ci sia una volontà non dichiarata ma implicita di fare una 5oo a 5 porte è sicuro. sarà da chiedersi se questo non finirà per compromettere le vendite stesse di 5oo. ";Lancia;Ypsilon;neutro;neutro;;;;;;;;;;;
Jeep Renegade 2014;https://www.autopareri.com/forums/topic/56342-jeep-renegade-2014?&page=70#comments;12/03/2014 18:27;lukka1982;;Matteo che sia un B grosso non c'è dubbio ma questo è il segmento ed ormai queste son le misure in questo segmento: mokka e l'omologa Chevrolet son 4 28m. Che la politica sui prezzi sia quella è un dato di fatto ! Io la trovo sbagliata ! ! ! ;Jeep;Renegade;negativo;;;neutro;;;;;;;;;
A Settimane Videogame Sulle Alfa!!!!;https://www.autopareri.com/forums/topic/12328-a-settimane-videogame-sulle-alfa?&page=5#comments;17/04/2005 07:24;geo;;Su GranTurismo2 per Playstation1 c'era ! ;Alfa Romeo;;positivo;positivo;;;;;;;;;;;
Salve piacere Mirko Vi presento la mia Cayman;http://www.porschemania.it/discus/messages/502416/292760.html?1206039278;17/09/2007 14:32;manricoi;;bene mi fa piacere che la famiglia aumenti vedrai che piacere guidarla ! auguroni;Porsche;Cayman;positivo;positivo;;;;;;;;;;;
L'MX5 compie 25 anni!;https://www.autopareri.com/forums/topic/54310-lmx5-compie-25-anni?&page=10#comments;20/09/2014 04:59;AleMcGir;;https://twitter.com/MazdaUSA ;Mazda;MX-5;neutro;;;;;;;;;;;;
SUBARU FORESTER MY 2017;https://forum.quattroruote.it/threads/subaru-forester-my-2017.107509/page-3;16/03/2017 00:00;hardhu;"'A me hanno appena rubato una Forester my2016 diesel unlimited con cambio lineartronic. Favolos 22.000 km di pura goduria fino a quand purtropp me l'hanno rubata. Proval ? il modo migliore per capire che che parliamo di un""auto ... AL TOP'";Cavoli dove è successo ? ;Subaru;Forester;neutro;;;;;;;;;;;;
Renegade 1.6 Limited;https://forum.quattroruote.it/threads/renegade-1-6-limited.110560/page-3;18/07/2017 00:00;Menech;;Renexx con molto ritardo ti faccio gli auguri ! Solitamente do un'occhiata alla room AR e basta qualche volta agli argomenti recenti. Ora mi sei venuto in mente. Quindi in questi due mesi non ti sei ancora ribaltato ? Ancora auguri ! ;Jeep;Renegade;neutro;;;;;;;;;;;;
Alfa Romeo MiTo (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=270#comments;10/04/2008 13:58;"&lt;&lt;Scarface&gt;&gt;";;Pulsantino ! Piccolo IT ( scusate se esco dagli OT ) : ma sto benedetto Jtdm 1.6 da 120 che imho sarà il top seller di MiTo è già in commercio o usciva a maggio ? Non ricordo più... Non l'ha neanche provato in anteprima qualche giornalista ( mi rifiuto di leggere le riviste di auto ultimamente ) ? Son curioso dopo tutto il gran bene che han detto del 105... ;Alfa Romeo;Mito;positivo;positivo;;;;;;positivo;;;;;
i vostri sogni.;https://www.bmwpassion.com/forum/threads/i-vostri-sogni.39690/;13/01/2007 00:00;Alex87;;I miei sono nella firma. però avrei voluto aggiungere una 997 turbo/cabrio nera ma non era disponibile.altre:http://stadium.weblogsinc.com/autoblog/hirezpics/gtc_drive/bentley_gtc_drive_10.jpg ;Porsche;997;neutro;;;neutro;;;;;;;;;
Fiat 500X MY 2017;https://www.autopareri.com/forums/topic/62380-fiat-500x-my-2017?&page=64#comments;13/10/2014 21:34;ISO-8707;;Navteq è stata acquisita da Nokia 2 anni fa ed ora si chiama HERE. TOMTOM usa mappe Teleatlas ;Fiat;500X;neutro;;;;;;;;;;neutro;;
159 volanti ferme a Torino;https://www.autopareri.com/forums/topic/25156-159-volanti-ferme-a-torino?&page=12#comments;27/09/2007 22:36;boygrunge;;"in effetti 159 2.4 JTDm non le vedo tanto a partire ""fredde"" di corsa a fare inseguimenti..quasi meglio sarebbe una 2.2JTS ""senza Euro 4"" senza cat.. :lol::redd ";Alfa Romeo;159;neutro;;;;;;;neutro;;;;;
BMW Serie 1 Facelift 2015;https://www.autopareri.com/forums/topic/57326-bmw-serie-1-facelift-2015;15/01/2015 15:25;leon82;;L'ultima 1er. Poi diverrà l'ennesima 128. Per me una 120dA. Rigorosamente TP ;BMW;Serie 1;negativo;negativo;;;;;;;;;;;
testimonianza;https://www.autopareri.com/forums/topic/10145-testimonianza?&page=2#comments;21/12/2004 02:30;il FUSI;;"Il retrotreno della 156 lo conosco parecchio bene visto che lo sentii ballerino anche io in occasione del primo test drive e poi mi confrontai con parecchi altri che ebbero la medesima sensazione. Purtuttavia non ho mai avuto problemi di tenuta e stabilità nonostante sia convintissimo che una evoluta meccanica ""come Dio comanda"" ( e quella della Alfa oggi non sono manco lontanamente paragonabili a questo mio dire come Dio comanda eccetto per alcuni versi la Cr.Wagon ) sarebbe centomila volte meglio e come feeling di guida ( oggigiorno annacquato ed anche troppo tant'è che la gente ci si addormenta al volante con tutti gli annessi e connessi ) che come prestazioni su strada. Che la classe C sia un catrame non ho molti dubbi a pensarlo....... però ribadisco che una cosa è andare verso l'eccellenza assoluta ed una è andare verso la superiorità relativa. La teoria del fast follower di cantarelliana memoria ha da finire ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ";Alfa Romeo;156;negativo;negativo;;;negativo;;;;;;;;
Consiglio tagliando HR-V diesel;https://forum.quattroruote.it/threads/consiglio-tagliando-hr-v-diesel.116909/page-2;05/07/2018 00:00;albelilly;"""Confronto non congruo. Altre case sinora hanno previsto tagliandi Long Life grazie al vecchio ciclo di omologazione NED ma voglio vedere cosa ne sarà del LL quando questi motori verranno riomologati secondo il ciclo RDE. Probabilmente chi usa l'SCR con ADBLUE potrà trovarsi percorrenze accettabili per il lubrificant ma dovrà comunque fermarsi più spesso per rabboccare l'ure si spera non in officina come a volte accaduto sinora.""";si ma vuoi mettere il costo dell'ADblue e quello dell'olio ? Staremo comunque a vedere come si comporteranno le altre case tanto più che orami il Diesel auto difficilmente avrà vita lunga. ;Honda;HR-V;negativo;;;;;;;negativo;;;;neutro;
Chevrolet Spark (Topic Ufficiale - 2009);https://www.autopareri.com/forums/topic/32021-chevrolet-spark-topic-ufficiale-2009?&page=6#comments;04/03/2013 16:28;neo77;;il colore non è granchè però i motivi grafici a me piacciono. ma sono previsti solo sulla versione rosa ? ;Chevrolet;Spark;positivo;;;positivo;;;;;;;;;
RIPARAZIONE VOLVOS60 - ROBA DA NON CREDERE !;https://forum.quattroruote.it/threads/riparazione-volvos60-roba-da-non-credere.85114/;10/01/2014 00:00;fabioV50;;ohps partito il messaggio la cosa che mi aveva dato molto fastidio era quell'aria da sufficienza. Soprattutto perchè erano loro la causa del problema e non ci credo che gente che lavora da 20 anni sulle auto non ha l'occhio per capire quali sono i difetti..... semplicemente se ne frega. ;Volvo;;negativo;;;;;;;;;;;;negativo
Consumo Fabia 1.0 tsi;https://forum.quattroruote.it/threads/consumo-fabia-1-0-tsi.117023/;25/06/2018 00:00;tommykika;;Quello sì. La Fabia fa 4 metri mantre la Yarsi ne fa 3 85. ;Skoda;Fabia;neutro;;;neutro;;;;;;;;;
Wv T-ROC CONVIENE? Problemi?;https://forum.quattroruote.it/threads/wv-t-roc-conviene-problemi.115906/;10/04/2019 00:00;Utente_4163368735;;Mi è sempre piaciuta l'impostazione della Volkswagen. Ho avuto la golf II serie e la Passat III serie la Polo IV e V serie. Ho provato la T roc 1600 disel perchè mi piace esteticamente ma sono rimasto molto deluso. Plastica degli interni economica visibilità scarsa in tutte le direzioni ( sono alto 1 75 e sono stato costreto ad alzare il sedile per avere una buona visibilità alteriore ) volante troppo leggero ed inconsistente sospensioni troppo mormide ( si imbarca molto in cuva ) e rumorose sui fossi. Il motore non spinge molto. Avevo provato la Q2 e l'effetto è stato enormemente diverso. ;Volkswagen;T-Roc;negativo;;negativo;;negativo;negativo;;negativo;;;;;
"Temperatura liquido; è tutto nella norma?";http://www.porschemania.it/discus/messages/502415/577358.html?1316106739;08/09/2011 11:00;nice68;;"Intanto grazie mille delle risposte. I radiatori li ho puliti il 18 agosto solo dal lato ""esterno"" quindi fra la base ed i tubi in basso e non nell'intercapedine fra i 2 radiatori considerando che lo sporco tende ad ammassarsi ed a formare una specie di ""guarnizione"" sulla parte bassa. Di sporco ce n'era ma non una cosa ""significativa""...a parte un povero passe-rotto Prover\xf2 a fare lo smontaggio ( mi sa che visiter\xf2 un Pmaniaco verso Imola....master60 ! ) e poi mi attrezzer\xf2 con l'apposito tubo per pulire i radiatori che ha inventato lui. La pulizia pesante dei radiatori fatta in CP risale all'acquisto dell'aprile 2006 32.000 km. fa. Per\xf2 in inverno non la utilizzo quindi fogliame in quantit\xe0 ne raccolgo poco. E regolarmente pulisco la parte anteriore dei radiatori perch\xe8 riesco a passare con la mano fra le feritoie di plastica. E poi \xe8 vero devo sostituire il filtro aria pensavo di farlo a fine stagione sostituendo anche le candele ( entrambi hanno 20.000 km. e 4 anni ) Michele esattamente come dici tu ! ! in salita per\xf2 stare sotto i 4.000 almeno ogni tanto l'\xe8 diffezzil ! ! Due domande: 1 ) per installare un termostato che faccia inserire le ventole a 80 gradi come si fa ? dove si acquista ? Sarebbe interessante altrimenti avere un comando manuale nell'abitacolo ! E' possibile ? 2 ) Ma l'avevo gi\xe0 scritto lo so espandere il sistema di raffreddamento non sarebbe possibile con una specie di tanica da installare nel baule e tubo di raccordo con l'attuale vaschetta di espansione ? 3 ) Ma il circuito di raffreddamento del 2.7 non \xe8 sempre di 20 litri come per il 2.5 ? Cosa cambia c'\xe8 una pompa maggiorata ? Mi interesserebbe sapere anche il 3.2 quanto ""carica"". ps nel messaggio di apertura il 26 agosto \xe8 da correggere con il 19 agosto ( Messaggio modificato da nice68 il 08 settembre 2011 ) ";;;;;;;neutro;;;;;;;neutro;
Race Anatomy;https://forum.quattroruote.it/threads/race-anatomy.119363/;13/11/2018 00:00;perdegola;;C'è qualcuno che vede Race Anatomy ? Dico la mia.. a me Tavelli sta sulle b***e non lo trovo adeguato. Fa domande che saltano di palo in frasca... e cerca solo il gossip...non mi piace. L'unico che salvo è l'ing Mazzola che ogni tanto invitano e che è l'unico che dice qualcosa di tecnico e sensato. Poi il resto è solo gossip. Salvo anche Turrini che ha dei punti di vista un pò diversi dal coro. Anche Matteo Bobbi pure lui gira e ti rigira oltre che far vedere l'ennesimo replay ( ha anche un po' rotto le b***e ) non aggiungono nulla di nuovo ed interessante. A voi come sembra il programma ? Alla fine il programma un pò lo guardo perchè di alternative non ne vedo Ammetto che di tutto lo staff che ruota intorno alla F1 di SKY salvo quelli di cui sopra e Jacques il resto niente di interessante ( tranne la Masolin ) ;;;negativo;;;;;;;;;;;;
Opel 1.4 Gpl vs Hunday i20 1.2 Gpl;https://forum.quattroruote.it/threads/opel-1-4-gpl-vs-hunday-i20-1-2-gpl.103387/;02/04/2016 00:00;gian1804;;Ciao Ragazzi Come scrivevo gia' nella sezione Zona Franca si avvicina per me il momento di cambiare la mia Fiesta Gpl con 252.000 km sul groppone. L' auto mi ha dato grandi soddisfazioni in quanto sono intervenuto solo per i regolari tagliandi ( benzina + filtro gpl ) e per registrare le valvole a 130.000 km e considerando che ogni anno percorrro la bellezza di 40.000 km beh capirete che l'affidabilita' è per me fondamentale. Ho ristretto la scelta a queste due auto: Opel Corsa 1.4 Gpl Hunday i20 1.2 Gpl Il discorso della cilindrata non mi interessa perche' al 80/90% faccio tutta autostrada ed il resto su una strada extraurbana scorrevole. Sempre e comunque andando piano. Esteticamente mi piace molto ma molto di piu' la i20 ma ha solo le valvole autoregistranti mentre la corsa le ha anche rinforzate. Ecco la Opel Corsa la ritenete per questo piu' affidabile ? oppure si stanno riscontrando problemi ? Oppure non so avete altre considerazioni da fare ? Grazie ;Opel;Corsa;neutro;;;;;;;positivo;;;;neutro;
Barre portatutto per Outback 5a. serie;https://forum.quattroruote.it/threads/barre-portatutto-per-outback-5a-serie.113723/;11/12/2017 00:00;Rust Never Sleeps;"""Ma la staffa originale é gommata o solo verniciata in nero? E poi ha provato a vedere se le quote di quelle riprodotte sono le stesse dell'originale una volta fissate? Xke mi sembra che l'originale abbia delle parti a sbalzo che forse non riesci a riprodurre..""";Le staffe originali ( sono 8 4 di un tipo e 4 di un altro ) sono ricoperte da una vernice gommosa nera. Quelle riprodotte sono state testate con una gomma che li avvolge durante il montaggio ( la si intravede nella prima foto in alto a sinistra del sacchetto con la fascia bianca ) allo stesso modo delle originali e le nervature non sono state riprodotte avendo usato uno spessore di lamiera maggiore. ;Subaru;Outback;neutro;;;;;;;;;;;neutro;
NUOVA IGNIS;https://forum.quattroruote.it/threads/nuova-ignis.108121/page-18;11/08/2017 00:00;claudio.c1950;;avrei bisogno di sapere le misure del ruotino e relativo cerchione della ignis.... se qualcuno le conosce gli sarei grato se le postasse.... nell'interesse di tutti. ;Suzuki;Ignis;neutro;;;;;;;;;;;;
[SPY]Alfa Romeo 159 GTA;https://www.bmwpassion.com/forum/threads/spy-alfa-romeo-159-gta.43502/page-4;23/05/2003 00:00;El Nino;;fonti abbastanza vicine a FIAT mi garantiscono che fino a fine anno sarà ancora ordinabile la GT 3.2 ;Alfa Romeo;159;positivo;positivo;;;;;;;;;;;
vista la brera!!!;https://www.bmwpassion.com/forum/threads/vista-la-brera.17957/page-20;12/12/2004 00:00;Twin Spark;;e io dovrei credere se quella stessa auto in foto avesse avuto un elica bianco-blu come stemma invece d un biscione voi nn sareste tutti qui a sbavare ? ? ? ? ? ? ? ? ? ? ? ? ? ahuuahuahuuhahuhu ;Alfa Romeo;Brera;positivo;positivo;;positivo;;;;;;;;;
Vendite 159;https://www.autopareri.com/forums/topic/16812-vendite-159?&page=3#comments;13/11/2005 00:15;T a u r u s;;ma che stronzate sento.... ;Alfa Romeo;159;negativo;;;;;;;;;;;;
Mini Cooper JCW 211 cv;https://forum.quattroruote.it/threads/mini-cooper-jcw-211-cv.24411/page-3;08/03/2010 00:00;mattiapascal;;caro swift no non l'ho tirata la macchina ha ancora un migliaio di km... mi ha infastidito il ritrado di risposta...lo sterzo invece non mi è sembrato male...abbastanza leggero in manovra e consistente in velocità almeno fino ai 100 km /h che ho raggiunto... credo comunque che bisognerebbe abituarsi un poco alla macchina...non basta qualche kilometro per conoscerla... ripeto comunque che non mi sembra migliore della mia vecchia Clio salutoni ;Mini;Cooper;negativo;;;;positivo;;;;;;;;
tempo in pista delta integrale;https://www.bmwpassion.com/forum/threads/tempo-in-pista-delta-integrale.21733/page-2;12/12/2004 00:00;Twin Spark;"996GT3 ha scritto: Parto un po' da lontano con la speranza di farmi capire. Mi dici che la sensazione (parole tue) è che la tua vada di più. Amesso e non concesso che il tuo 330d sia più rapida in accelerazion l'efficacia di una macchina non è data solo dal motore. Paradossalmente ci sono macchine con un motore solo sufficente che viaggiano alla resa dei conti fortissimo. Ben ti è sembrato che il tuo 330d abbia la stessa cattiveria in inserimento della EVO? Ti è forse sembrato che puoi spalancare il gas a centro curva con la stessa noncuranza? In altre parole: potersti tenere il solito passo? Ved io sono forse più partigiano di te nei confronti di BMW e allo stesso tempo mi stanno sui maroni quelle bruttissime Regate alettonate giappones ma cribbio se van forte van fort perchè dovrei dire una cosa che non è vera? Quindi la EVO è deludente? Se per deludente intendi una macchina derivata da un aborto che è la Carisma 1. che costa 40.000 che tiene il passo di un GT3 anche su strade non proprio lente... bene concordo anche io che è deludente. L'arrogante forse non sono io che l'ho vista muoversi in contesti ""tosti sei tu che mi vuoi convincere del contrario. Ma il contrario è una bufal come dire che il Monte Bianco è più alto dell'Everest... cavolo lo sanno tutti che non è vero. Fai una prov registrati nel forum delle Lancer EVO e apri un topic in cui dici che quella macchina ti è sembrata deludente rispetto ad un 330 poi ci racconti cosa ti hanno risposto. Però non ci venire a dire che non c'è gente preparata e che non sa perchè è tutto il contrario. Concludendo.. se guardi bene nella mia firma c'è una deludente giapponese bianc e ci sono anche altre macchine un capellino più prestanti di un 330d. La foto riguarda uno dei tanti giri in cui si vanno a confrontare le macchin ti assicuro che quel giorno faticavano un casino anche le due GT3 a tenerla dietro (e i più bravi a guidare erano quelli sulle Porsche). Per la proprietà transitiva se la EVO è deludente nei confronti di una Serie 3 allora anche un GT3 lo è nei confronti di un 330d? Non ho nulla contro di t ma magari evita di spararle così grosse.... I) considerazione: ho espresso una opinione personale (il forum esiste per questo non ho nessuna intenzione di convincerti di null e l'arrogante sei tu che senza neppure conoscermi sentenzi che parlo di cose che non ho mai visto (vedi primo post) II) considerazione: non ho mai detto che la Lancer EVO VIII faccia schif o che non sta in strad ho solo detto che così come viene venduta in Italia (con norme antiinquinamento più severe di altri paesi senza modifich a mio avviso va meno di quanto uno si aspetterebbe. fra l'altro la mia stessa senzazione l'aveva il proprietari che infatti si era già informato per fare un po' di tuning III) considerazione: se sei così attento e preciso quando fai le tue considerazioni quanto lo sei nel leggere (come ti hanno già fatto notar nella mia firma compare grosso come una casa 330C non 330d forse è anche inutile discutere...... Ragazz scusatemi se non replic ma proprio non riesco... Sto ridendo da un quarto d'ora! Dico solo che chi come me ha avuto una Delta (nel mio caso 5 ) può ben capire quali erano le potenzialità di quell'auto! ' 996GT3 ha scritto: Parto un po' da lontano con la speranza di farmi capire. Mi dici che la sensazione (parole tue) è che la tua vada di più. Amesso e non concesso che il tuo 330d sia più rapida in accelerazion l'efficacia di una macchina non è data solo dal motore. Paradossalmente ci sono macchine con un motore solo sufficente che viaggiano alla resa dei conti fortissimo. Ben ti è sembrato che il tuo 330d abbia la stessa cattiveria in inserimento della EVO? Ti è forse sembrato che puoi spalancare il gas a centro curva con la stessa noncuranza? In altre parole: potersti tenere il solito passo? Ved io sono forse più partigiano di te nei confronti di BMW e allo stesso tempo mi stanno sui maroni quelle bruttissime Regate alettonate giappones ma cribbio se van forte van fort perchè dovrei dire una cosa che non è vera? Quindi la EVO è deludente? Se per deludente intendi una macchina derivata da un aborto che è la Carisma 1. che costa 40.000 che tiene il passo di un GT3 anche su strade non proprio lente... bene concordo anche io che è deludente. L'arrogante forse non sono io che l'ho vista muoversi in contesti ""tosti sei tu che mi vuoi convincere del contrario. Ma il contrario è una bufal come dire che il Monte Bianco è più alto dell'Everest... cavolo lo sanno tutti che non è vero. Fai una prov registrati nel forum delle Lancer EVO e apri un topic in cui dici che quella macchina ti è sembrata deludente rispetto ad un 330 poi ci racconti cosa ti hanno risposto. Però non ci venire a dire che non c'è gente preparata e che non sa perchè è tutto il contrario. Concludendo.. se guardi bene nella mia firma c'è una deludente giapponese bianc e ci sono anche altre macchine un capellino più prestanti di un 330d. La foto riguarda uno dei tanti giri in cui si vanno a confrontare le macchin ti assicuro che quel giorno faticavano un casino anche le due GT3 a tenerla dietro (e i più bravi a guidare erano quelli sulle Porsche). Per la proprietà transitiva se la EVO è deludente nei confronti di una Serie 3 allora anche un GT3 lo è nei confronti di un 330d? Non ho nulla contro di t ma magari evita di spararle così grosse.... I) considerazione: ho espresso una opinione personale (il forum esiste per questo non ho nessuna intenzione di convincerti di null e l'arrogante sei tu che senza neppure conoscermi sentenzi che parlo di cose che non ho mai visto (vedi primo post) II) considerazione: non ho mai detto che la Lancer EVO VIII faccia schif o che non sta in strad ho solo detto che così come viene venduta in Italia (con norme antiinquinamento più severe di altri paesi senza modifich a mio avviso va meno di quanto uno si aspetterebbe. fra l'altro la mia stessa senzazione l'aveva il proprietari che infatti si era già informato per fare un po' di tuning III) considerazione: se sei così attento e preciso quando fai le tue considerazioni quanto lo sei nel leggere (come ti hanno già fatto notar nella mia firma compare grosso come una casa 330C non 330d forse è anche inutile discutere... 'Parto un po' da lontano con la speranza di farmi capire. Mi dici che la sensazione (parole tue) è che la tua vada di più. Amesso e non concesso che il tuo 330d sia più rapida in accelerazion l'efficacia di una macchina non è data solo dal motore. Paradossalmente ci sono macchine con un motore solo sufficente che viaggiano alla resa dei conti fortissimo. Ben ti è sembrato che il tuo 330d abbia la stessa cattiveria in inserimento della EVO? Ti è forse sembrato che puoi spalancare il gas a centro curva con la stessa noncuranza? In altre parole: potersti tenere il solito passo? Ved io sono forse più partigiano di te nei confronti di BMW e allo stesso tempo mi stanno sui maroni quelle bruttissime Regate alettonate giappones ma cribbio se van forte van fort perchè dovrei dire una cosa che non è vera? Quindi la EVO è deludente? Se per deludente intendi una macchina derivata da un aborto che è la Carisma 1. che costa 40.000 che tiene il passo di un GT3 anche su strade non proprio lente... bene concordo anche io che è deludente. L'arrogante forse non sono io che l'ho vista muoversi in contesti ""tosti sei tu che mi vuoi convincere del contrario. Ma il contrario è una bufal come dire che il Monte Bianco è più alto dell'Everest... cavolo lo sanno tutti che non è vero. Fai una prov registrati nel forum delle Lancer EVO e apri un topic in cui dici che quella macchina ti è sembrata deludente rispetto ad un 330 poi ci racconti cosa ti hanno risposto. Però non ci venire a dire che non c'è gente preparata e che non sa perchè è tutto il contrario. Concludendo.. se guardi bene nella mia firma c'è una deludente giapponese bianc e ci sono anche altre macchine un capellino più prestanti di un 330d. La foto riguarda uno dei tanti giri in cui si vanno a confrontare le macchin ti assicuro che quel giorno faticavano un casino anche le due GT3 a tenerla dietro (e i più bravi a guidare erano quelli sulle Porsche). Per la proprietà transitiva se la EVO è deludente nei confronti di una Serie 3 allora anche un GT3 lo è nei confronti di un 330d? Non ho nulla contro di t ma magari evita di spararle così grosse.'";Il primo impatto di due galli nel pollaio potrebbe essere stato cruento poi una volta capiti si può parlare molto più tranquillamente. Sei uno dei pochi qui dentro che mi sembra parli con cognizione di causa tanti altri mi pare sparino o caso o parlino di cose che hanno visto solo su internet o nei giornali. :wink: ;;;positivo;;;;;;;;;;;;
Volkswagen Golf VI (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/29826-volkswagen-golf-vi-topic-ufficiale-2008?&page=105#comments;09/02/2010 10:36;rimmon1971;;E lo so che il DSG sarebbe un'ottima cosa ! Pero' mia moglie non ne vuol sapere dell'automatico... a priori. Guardando il configuratore VW a parita' di allestimento Comfortline ( visto che il 1.2 Highline non lo fanno ) i prezzi sono i seguenti ( 3 porte ovviamente dovrei aggiungerci 700 euro e passa per le altre due ) . 1.2TSI 77kW/105CV 19.125 00 € 1.4TSI 90kW/122CV 19.875 00 € ( 750 euro in piu' non c'e' quasi differenza ) 1.4TSI 90kW/122CV DSG 21.625 00 € ( 2500 euro in piu' ) ;Volkswagen;Golf;neutro;;;;neutro;;;;;;;;
AlfaRomeo Brera...topic ufficiale.;https://www.autopareri.com/forums/topic/16609-alfaromeo-breratopic-ufficiale?&page=120#comments;09/02/2006 19:14;lorenzo78;;ma come....scaricalo dal link che hanno messo.... ;Alfa Romeo;Brera;neutro;;;;;;;;;;;;
Vibrazioni..e ancora vibrazioni...;https://forum.quattroruote.it/threads/vibrazioni-e-ancora-vibrazioni.32463/;16/09/2010 00:00;MattiaTTS;;io ho lo stesso problema ma non ho risolto nemmeno contattando il servizio clienti a Verona. Ora l'avvocato ha scritto una lettere direttamente a Inglostadt Speriamo in bene qui la mia storia: http://forum.quattroruote.it/posts/list/36771.page ;;;negativo;;;;;;;;;;;;negativo
Is 300h: presa;https://forum.quattroruote.it/threads/is-300h-presa.82195/page-2;15/10/2013 00:00;XPrience74;;"che dire ... per me rappresenterebbe una ""scelta obbligata"" ... 8 ) qui un test cmq ... http://www.autoblog.it/post/172083/lexus-is-hybrid-test-drive ";Lexus;IS;positivo;positivo;;;;;;;;;;;
Dirotta su jazz...;https://forum.quattroruote.it/threads/dirotta-su-jazz.120508/page-3;07/02/2019 00:00;albelilly;"'Attenzione tu a non parafrasare! Io ho scritto chiarament se vuoi vai sopra a rilegger se per caso qualcuno avesse postato grafici potenza/coppia in funzione dei giri e/o dati sulla rapportatura cambio. Non mi sembr perciò di cosa stiamo parlando? Ho mai scritto di valori assoluti? A 5000 giri abbiamo il picc ma da 800 a 4999 giri ci fidiamo delle sensazioni della tua prova di un weekend? ""C'è aspirato e aspirato"" ma de che? In base a quali dati? Al culometro di qualcuno? Ma che significa? A quale marcia? Sai Jazz che potenza eroga a parità di marcia e quanta ne eroga una Picasso o una Kia? Questo è puro pressapochismo. Va ben capito tutto. Per la cronaca: io con la mia Jazz ci ho percorso 40000 km. La scorsa estate ho avuto a noleggio questo famigerato 1.4 Kia/Hyundai e non ricordo sto trionfo di coppia ai bassi regimi. Mi sembrava non andasse un tubo almeno quanto Jazz.'";non è mia intenzione accendere flames o intavolare polemiche dico solo che al momento di cambiare la vecchia Jazz siamo andati a provare TUTTE le segmento B sul mercato e PURTROPPO ( lo sottolineo perché in famiglia veniamo da 15 anni di Jazz e Cr-v a benzina.. ) l'aspirato Honda è risultato il meno piacevole alla guida. Sensazioni personali ? Certo ma è proprio su queste che ci si basa quando si sceglie l'auto o sbaglio ? Non è comunque necessario fare il giro del mondo per capire se un'auto faccia o meno al caso nostro: a me è bastato un WE nel caso della Jazz e con le altre non più di una mezzoretta di strade collinari per capire dove si andava a parare. Sono comunque sempre personali punti di vista e vanno presi per quello che sono. ;Honda;Jazz;negativo;;;;;;;negativo;;;;;
essere contenti per questo? Si si.... :-);https://forum.quattroruote.it/threads/essere-contenti-per-questo-si-si.111598/;02/08/2017 00:00;benedettorubino;;Ciao Rosberg beh... difficile rispondere...dopo tutti questi anni noto come scrivevo la frenata stanca...e non ricordo come fosse inizialmente. Cmq dubito che originariamente la frenata fosse sportiva...parliamo sempre di un Octavia con motore tranquillo. Quindi credo di orientarmi sulla modularita'...poi magari trovero' anche un po di energia in piu ! ! ! ! Tu cosa consigli ? Ovviamente in base ai miei modi di fare non puntero' a mettere roba scarsa facciamo un bel marchio con buon rapporto qualita' prezzo...poi credo che comprero' sul web e magari risparmiero' un pochetto. Per quanto concerne le pastiglie sicuramente non prendero' quelle che ho attualmente cioe' Ate Continental Teves...troppo dure e con poco mordente...boh vedro'...qualcuno mi parlava bene delle Textar... ;Skoda;Octavia;neutro;;;;;negativo;;;;;;neutro;
Renault Laguna (Topic Ufficiale - 2007);https://www.autopareri.com/forums/topic/19338-renault-laguna-topic-ufficiale-2007?&page=19#comments;10/07/2007 09:33;Teknos;;da simpatizzante a tifoso sfegatato ? ;Renault;Laguna;neutro;;;;;;;;;;;;
ALFA ANCORA DI SEIE B PER GLI ITALIANI;https://www.autopareri.com/forums/topic/6305-alfa-ancora-di-seie-b-per-gli-italiani?&page=6#comments;27/04/2004 13:12;Albizzie;;ho cercato di fare solo un ragionamento generale senza entrare nello specifico. specialmente se come dici tu parliamo di auto non confrontabili. ;Alfa Romeo;;neutro;;;;;;;;;;;;
Alfa Romeo Giulietta (Topic Ufficiale - 2009);https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=666#comments;23/04/2010 06:54;Raxiel;;E' uscito il Quattroruote ? Edicola - Attualità - Quattroruote ;Alfa Romeo;Giulietta;positivo;;;;;;;;;;;;
