Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Giulietta MY 2016 uconnect,https://forum.quattroruote.it/threads/giulietta-my-2016-uconnect.110816/,2017-06-07 00:00:00,Black Imp,,ho cercato su internet la risposta ma vorrei essere sicuro di aver capito bene: c'è la possibilità con lo uconnect della Giulietta del 2016 di collegare un cellulare android e poter usare google map visualizzandolo sul display della macchina ? grazie ,,,,,,,,,,,,,,
Consumi Fabia 1.0 MPI 75cv,https://forum.quattroruote.it/threads/consumi-fabia-1-0-mpi-75cv.114383/,2018-01-22 00:00:00,MarkoRamius,"""Ops: avevo letto all'inizio 4 mesi e 3000 km... pardon""",Non ti eri sbagliato del tutto nel senso che l'abbiamo acquistata 4 mesi e 3000 km fa più o meno :-D ,,,,,,,,,,,,,,
Davvero l'Alfa torna alla trazione posteriore?,https://www.bmwpassion.com/forum/threads/davvero-lalfa-torna-alla-trazione-posteriore.52657/page-2,2004-04-04 00:00:00,AlexMi,'bene ben si allargherebbe la gamma di auto acquistabili ',Lo spero vivamente pure io......da appassionato di auto sportive......solo con la competizione tra modelli validi si può continuare nella realizzazione di altri sempre migliori ! ! :wink: ,,,,,,,,,,,,,,
Ferrari 599 GTB Fiorano HGTE (Topic Ufficiale - 2009),https://www.autopareri.com/forums/topic/32709-ferrari-599-gtb-fiorano-hgte-topic-ufficiale-2009?&page=3#comments,2009-03-03 10:17:36,nicogiraldi,,"quei cerchi stavano bene sulle 575 pack fiorano. su questa non stanno bene. meglio i 20"" originali. ",,,,,,,,,,,,,,
Maserati Ghibli 2017,https://www.autopareri.com/forums/topic/65911-maserati-ghibli-2017?&page=14#comments,2017-08-29 09:15:52,Alain,,Ecco le foto dal sito Maserati China ,,,,,,,,,,,,,,
Audi R8 2015,https://www.autopareri.com/forums/topic/57698-audi-r8-2015?&page=2#comments,2015-02-25 17:10:38,LucioFire,,ma è tutta nuova ? ovvero derivata dall'huracan ? ,,,,,,,,,,,,,,
Sondaggi e questionari vari sulla mobilità elettrica,https://www.forumelettrico.it/forum/voglio-capire-come-funziona-la-mobilita-elettrica-t5433-20.html?sid=8b8d4eb4641d5d32a257dae81f149e26&sid=8b8d4eb4641d5d32a257dae81f149e26,2019-01-08 17:56:00,KITT,,AGGIORNAMENTO: Al momento abbiamo raggiunto il numero richiesto di persone da intervistare ma teniamo in considerazione eventuali riserve in caso di indisponibilità imprevista delle persone finora reclutate.Ciao a tutti Mi chiamo Annamaria e lavoro presso un istituto di ricerche di mercato con sedi a Milano Roma e Bari.Attualmente stiamo promuovendo una ricerca sul tema della mobilità sostenibile ed in particolare delle vetture elettriche e della loro diffusione.Siamo interessati ad intervistare possessori ed utilizzatori di veicoli elettrici che posseggano anche le colonnine per la ricarica wall station o caricatori portatili. L’intervista potrà essere condotta in varie modalità: telefonicamente via Skype od anche di persona da un nostro ricercatore e durerà 45 minuti circa al termine di questo colloquio riceverete 50 Euro in buoni Amazon a titolo di ringraziamento per la disponibilità.Per fornire la propria adesione è sufficiente compilare il form che trovate a questo link: https://bit.ly/2C6ABOl o se invece utilizzate un caricatore portatile inviare via PM nome e cognome città e numero di telefono su cui si desidera essere contattati per fissare l'appuntamento per l'intervista.Le interviste potranno essere condotte previo appuntamento in base alle proprie preferenze tra il 09 ed il 21 gennaio 2019.A questo stesso link troverete le informazioni relative al trattamento dei dati personali e potrete lasciare i vostri dati di contatto stabilire data orario e modalità preferita per l’intervista.Vi ringrazio fin d’ora per l’interesse e mi auguro di avervi proposto un’iniziativa utile ,,,,,,,,,,,,,,
Volkswagen Scirocco (Topic Ufficiale - Parte I),https://www.autopareri.com/forums/topic/24301-volkswagen-scirocco-topic-ufficiale-parte-i?&page=45#comments,2008-03-13 08:24:32,zoodany,,È il dubbio che è venuto anche a me... Mah ? ! ,,,,,,,,,,,,,,
- Non ho resistito - ALFISTA DELUSO,https://www.bmwpassion.com/forum/threads/non-ho-resistito-alfista-deluso.28048/page-7,2006-09-04 00:00:00,Lord_snk,,Effettivamente col restyling hanno fatto u npessimo lavoro su una vettura di per se molto azzeccata IMHO. Ancor oggi una 147 GTA è un vero spettacolo. ,,,,,,,,,,,,,,
domande per renault_it,https://forum.quattroruote.it/threads/domande-per-renault_it.4781/page-12,2009-07-29 00:00:00,snoopi74,,brutta cosa quella della riomologazione impossibile anche se molto comprensibile..pareva strano quello che più interessa ( penso ) alla maggioranza dei 'appena quasi prossimi' acquirenti di Megane e Scenic è: ma quando finalmente arriveranno questi euro5 ? ripeto: la Sportour è in vendita in Francia con tutti i motori 1.5 e 1.9 eco2 tutti selezionabili con l'opzione euro5 ( a pagamento = circa 500 euro ) .. perchè in Italia no ? quando lo sarà ? grazie ,,,,,,,,,,,,,,
Volvo S80 T6 Heico,https://www.bmwpassion.com/forum/threads/volvo-s80-t6-heico.52809/,2004-09-13 00:00:00,Emiliano,,"Preparata dal preparatore ufficiale della casa motore 3.2 L6 350CV 405Nm di coppia massima da 1500 a 4000 giri. 0-100 Km/h in 5""8 autolimitata a 250Km/h ",,,,,,,,,,,,,,
Honda Jazz 2015,https://www.autopareri.com/forums/topic/52278-honda-jazz-2015?&page=11#comments,2015-02-25 08:47:23,stev66,,allora ci farò un pensierino ( ma in realtà aspetto il 1.5 ) ,,,,,,,,,,,,,,
mercedes classe e,https://www.autopareri.com/forums/topic/7372-mercedes-classe-e,2004-06-14 00:20:08,Volkswagen-Audi Group,,all'apparenza sembra la migliore del suo segmento ma nn è così... siccome da me si è incendiata una classe e il suo proprietario nn aveva che farsene e mi ha dato i resti a me... i materiali interni del cruscotto sembrano quelli di una lada... plastiche di scarsa qualità molto sottili... maniglie esterne all'interno vuote cromature che dopo un anno hanno preso ruggine marchio posteriore facilmente staccabile strumentazione schifosa manopole del climatizzatore in plastica di scarsa qualità alette dell'aria di plastica poco qualitativa e tante altre pecche.. e brava mercedes ! la e era la mia preferita ma dopo questo controllo nn lo è più...alfa 166 e lancia thesis hanno altri standard di qualità... ,,,,,,,,,,,,,,
Sostituire maniglia esterna alfa mito,https://forum.quattroruote.it/threads/sostituire-maniglia-esterna-alfa-mito.116287/,2018-05-02 00:00:00,alfalele,,c'è una vite sopra la serratura da li viene via la maniglia..a me si era sbriciolato il perno dove lavorava la fune di apertura.. ,,,,,,,,,,,,,,
Gomme cooper s,https://forum.quattroruote.it/threads/gomme-cooper-s.22763/,2010-02-04 00:00:00,kanarino,'per me le yoko...',Per me le Bridgestone le Potenza sono davvero buone ( anche se molto costose ) ...le Pirelli mi hanno detto che si consumano in fretta... ,,,,,,,,,,,,,,
sono arrivato ad undici anni con i fanali....,https://forum.quattroruote.it/threads/sono-arrivato-ad-undici-anni-con-i-fanali.119446/page-2,2018-11-20 00:00:00,albelilly,"""Non è questione di calma o educazion l'ignoranza va trattata come tale ed evidenziata perchè fa dei dann quando sta alla base dei consigli. Va spiegato il perchè ed il percome di certe operazioni di manutenzion tanto che sia mettere l'olio prescritto nel momento prescritto quanto nelle procedure di ripristino del trasparente dei fari. Non si può consigliare di mettere un 10w40 su motori il cui libretto non lo indica (come qui consigliato settimane fa non si può consigliare di fregarsene del service reminder dell'auto per decidere le scadenz non si può consigliare di grattare il protettivo dei fari che tanto basta darci il polish 3 volte all'anno e non si hanno problemi. Tutti consigli dati sulla base della propria esperienz poi se tiri le fila scopri che si tratta di un utente che prende le auto e le tiene al massimo per 100000k poi via e son problemi di altri. Non si fa cos per quanto mi riguarda.""",ricordati Jazzaro che prima di tutto c'è modo e modo di dissentire io lo faccio in modo educato e senza l'uso sconsiderato di parolacce perciò ti invito in futuro a frenare gli impeti altrimenti finisci sempre per accendere dispute insulse. Ricordati anche che il volere sempre e a tutti costi avere ragione travisando e ingigantendo i frangenti ( tipo quello del 10W40 usato anche per condire l'insalata come vuoi fare intendere... ) per contestare per partito preso chi non la pensa come te non ti porta a nulla se non a fare la solita figura dell'arrogante. Comunque chiudiamola qua e torniamo in topic anzi: tornaci tu perché io ho detto a chiare lettere quali sono i comportamenti e le azioni da attuare in merito al mantenimento ( non del restauro ben inteso ! ) dei fari. ,,,,,,,,,,,,,,
Lancia Prisma X Agnelli,https://www.autopareri.com/forums/topic/16992-lancia-prisma-x-agnelli,2005-11-20 23:44:07,Lee,,"In sostanza hanno messo la turbina al motore in quanto nel 1987 entra sul mercato la prisma 2.0 integrale ( cat o meno ) rispettivamente di 111 e 116 cavalli aspirata rispetto a tutti gli altri 2.0 di casa Lancia di quel periodo. Il bialbero è presente non solo sul 2.0 T ma anche sul 1.6 da cui deriva proprio il 2.0 turbo. C'hanno messo un volante old style e i cerchi della lancia thema ( in quanto i cerchi in lega originali delle prisma son quelli a 8 razze delle Lancia ""prima serie"" in riferimento alla Delta ) . ",,,,,,,,,,,,,,
Un passo avanti due indietro?,https://www.autopareri.com/forums/topic/8279-un-passo-avanti-due-indietro?&page=2#comments,2004-07-28 10:36:41,Guglielmo,,"Io penso che questa sia la SFERZATA decisiva e giusta: e per i segueti motivi 1 ) La Fiat è una Azienda e deve per prima cosa fare profitti ..il compito di accontentare i puristi non gli spetta. 2 ) Unificare la parte produttiva significa muoversi in una direzione naturale per chi fa impresa....significa risparmiare sui costi ..razionalizzare . ( ci sono 44 tipi di calcson ...solo 5 alla toyota ) ...puzza di VAG ...magari avessimo un'ALFA con il 3 5% del mercato europeo come AUDI e una FIAT con il 9% come VW 3 ) Differenziazione delle reti commeciale e potenzaimento delle medesime.......del resto la prima cosa è vendere ed è quello che per mesi e mesi ho auspicato. In particolare per ""IL FUSI"" per fare quello che vorresti tu bisognerbbe investire le risorse che investe BMW..moltiplicate per tre ( FIAT LANCIA ALFA ) Ciao Oltre i costi produttivi ci sono quelli commerciali e quelli di comunicazione ..che servirebbe avere un ALFA autonoma con costi enormi e poi non avere i soldi per comunicare ...fare pubblicità ...e poi ci lamentiamo delle quote di mercato . ",,,,,,,,,,,,,,
Fiat 500L Trekking 2013,https://www.autopareri.com/forums/topic/49689-fiat-500l-trekking-2013?&page=7#comments,2012-11-28 16:15:11,AndreaB,,Così inizia ad avere un senso....... Non ho capito se sarà una normale 4x2 o avrà il differenziale come Panda/Qubo Trekking.... ,,,,,,,,,,,,,,
Audi RS3 Facelift 2017,https://www.autopareri.com/forums/topic/62655-audi-rs3-facelift-2017?&page=4#comments,2017-02-15 18:18:36,TurboGimmo,,Sai che forse la Clio Mk2 del 2000 invece ce l'ha ? ,,,,,,,,,,,,,,
Il futuro Suv Alfa C-UV sarà ibrido ed autonomo,https://forum.quattroruote.it/threads/il-futuro-suv-alfa-c-uv-sar%C3%A0-ibrido-ed-autonomo.117132/page-3,2018-08-25 00:00:00,keyone,"'Ecco una ""new"": Roberta Zerbi (responsabile di EMEA Alfa Romeo Brand) ha dichiarato ad ""Autocar"" (rivista inglese) che la C-UV è in ""dirittura d'arrivo quindi potrebbe essere presentata nel 2019). Sarà rivolta verso un pubblico ampio e giovane (30-40 anni) e NON somiglierà allo Stelvio. https://www.passioneautoitaliane.com/2018/08/roberta-zerbi-stiamo-lavorando-al-suv.html?spref=fb'","Buone notizie : sia quella che il suv Giulietta arriverà prima del previsto sia che non assomiglierà allo Stelvio visto che di matrioske indistinguibili nonostante le differenti dimensioni son già piene le strade e i saloni delle concessionarie premium e dall'Alfa Romeo si aspetta invece qualchecosa di nuovo . <img alt=""download ( 1 ) .jpg"" class=""bbCodeImage LbImage"" src=""https://forum.quattroruote.it/attachments/download-1-jpg.8044/""/>",,,,,,,,,,,,,,
Museo Alfa Romeo: finalmente il TAR ha respinto il vergognoso ricorso contro il vincolo.,https://forum.quattroruote.it/threads/museo-alfa-romeo-finalmente-il-tar-ha-respinto-il-vergognoso-ricorso-contro-il-vincolo.49441/page-228,2013-11-28 00:00:00,BelliCapelli3,,D. Lgs n.42/2004 Capo VII Espropriazione Articolo 95 Espropriazione di beni culturali 1. I beni culturali immobili e mobili possono essere espropriati dal Ministero per causa di pubblica utilità quando l'espropriazione risponda ad un importante interesse a migliorare le condizioni di tutela ai fini della fruizione pubblica dei beni medesimi. 2. Il Ministero può autorizzare a richiesta le regioni gli altri enti pubblici territoriali nonche' ogni altro ente ed istituto pubblico ad effettuare l'espropriazione di cui al comma 1. In tal caso dichiara la pubblica utilità ai fini dell'esproprio e rimette gli atti all'ente interessato per la prosecuzione del procedimento. 3. Il Ministero può anche disporre l'espropriazione a favore di persone giuridiche private senza fine di lucro curando direttamente il relativo procedimento. ,,,,,,,,,,,,,,
Test Drive nuova Honda Civic X,https://forum.quattroruote.it/threads/test-drive-nuova-honda-civic-x.109405/page-4,2017-03-21 00:00:00,elancia75,'Hahaha questa è buona io aggiungerei anche le copie di giovani non sposate.',E pensare che io avevo la Civic 8 ma in viaggio di nozze ho preso a noleggio una Skoda Fabia a Malaga. ,,,,,,,,,,,,,,
Zenati Automobili,https://www.autopareri.com/forums/topic/65270-zenati-automobili?&page=2#comments,2018-06-08 20:47:01,Bauhaus,,Complimenti iniziative italiane del genere sono da premiare a priori. Hai mai pensato per finanziare il progetto al crowdfunding ? Tipo kickstarter per intenderci ? La società non italiana che hai già faciliterebbe di non poco la ricezione degli eventuali fondi peraltro... ☏ iPhone ☏ ,,,,,,,,,,,,,,
Opel Astra 2009,https://www.autopareri.com/forums/topic/33270-opel-astra-2009?&page=6#comments,2009-05-12 13:13:59,J-Gian,,Linea molto semplice ma ben riuscita. Chissà come sarà da guidare questa... ,,,,,,,,,,,,,,
Catene da neve nel bagaliaio calze da neve sulle ruote!,https://forum.quattroruote.it/threads/catene-da-neve-nel-bagaliaio-calze-da-neve-sulle-ruote.107449/,2016-12-07 00:00:00,arizona77,,Infatti....gia' provveduto ,,,,,,,,,,,,,,
Fari Bi-xenon neri,http://www.porschemania.it/discus/messages/22971/436920.html?1234470549,2009-02-12 15:16:00,beppe72,,...ops ! ma siamo nel forum Cayenne quindi non ti riferivi alla 997... Vabb\xe8 una foto te l'ho trovata ed \xe8 forse proprio cio' che cercavi. Saluti,,,,,,,,,,,,,,
Chevrolet Corvette Z06 2015,https://www.autopareri.com/forums/topic/53981-chevrolet-corvette-z06-2015?&page=2#comments,2014-01-12 19:13:55,crabble,,splendida ma non gialla che è volgare me la vedo blu grigia o nera. ,,,,,,,,,,,,,,
Hyundai i30 2011,https://www.autopareri.com/forums/topic/44149-hyundai-i30-2011?&page=13#comments,2011-12-12 11:04:56,dani81,,sono stato in Germania e Austria in questi giorni dopo le classiche Audi Mercedes e Bmw le macchine che ho visto più erano kia e hyundai... ,,,,,,,,,,,,,,
Honda HR-V 2015,https://forum.quattroruote.it/threads/honda-hr-v-2015.100114/page-3,2018-03-15 00:00:00,MORFEO 74,'al di là di valutazioni sulla capacità produttiv bisogna vedere se in Europa avrebe avuto un prezzo concorrenziale',È quello che penso anch'io. Ho l'impressione che l'ibrido stia iniziando a diventare più una moda che un effettiva necessità. Per esempio la Yaris ibrida costa molto di più rispetto alla versione con motore tradizionale. È il punto di pareggio è molto lontano per un normale automobilista. Un altra grande incognita sono la durata delle batterie. E soprattutto il costo nel caso di un eventuale sostituzione. ,,,,,,,,,,,,,,
Opel Astra 2015,https://www.autopareri.com/forums/topic/58528-opel-astra-2015?&page=18#comments,2015-10-02 18:26:03,philips88,,non si sa quando arriveranno delle versioni a benzina più potenti ? ? non parlo di OPC ,,,,,,,,,,,,,,
BMW X6 2014,https://www.autopareri.com/forums/topic/55440-bmw-x6-2014?&page=7#comments,2014-10-17 12:11:10,TonyH,,è per gente di un certo livello ,,,,,,,,,,,,,,
Nuova Mazda 6 ufficiale,https://www.bmwpassion.com/forum/threads/nuova-mazda-6-ufficiale.48646/page-2,2007-02-09 00:00:00,KILLER QUEEN,,pero niente male.... ,,,,,,,,,,,,,,
Catarifrangenti posteriori Porsche 356 B T6 1961,http://www.porschemania.it/discus/messages/10550/492620.html?1265018784,2010-02-01 07:59:00,paolos90cv,leggendo il 3D che hai segnalat vedo che si afferma che l'alloggimento dell'antenna deve essere a sx per le vetture europee ma la mi che xe8 una ex US ce l'ha ugualmente a sx. ,"Ho riletto il Johnson su questi 2 argomenti. Posto che i catarinfrangenti vanno bene sia sopra che sotto ( era una scelta del cliente dove posizionarli ) generalmente nelle macchine USA li montavano sopra forse per una maggiore visibilit\xe0 rispetto ai mastodontici macchinoni americani sulla piccola 356. Se sopra il buco va ricavato e i fori sotto sono chiusi con un tappino. Riguardo l'antenna dice che nella stragrande maggioranza dei casi era di istallazione del concessionario quindi qualsiasi antenna montata all'epoca dal concessionario \xe8 da ritenersi ""originale"". I pochi riferimenti sui libri ricambi ufficiali Porsche dell'epoca vedevano le Hirschmann e le Bosch pi\xf9 che altro manuali e venivano installate principalmente sul lato sinistro.",,,,,,,,,,,,,,
Comportamento indecoroso della NISSAN Italia,https://forum.quattroruote.it/threads/comportamento-indecoroso-della-nissan-italia.27317/,2010-07-27 00:00:00,claus1955,,Salve stavo leggendo le varie discussioni riguardo al FAP che montano i diesel nissan. Io sapevo che erano motori renault ed essendo propietario di uno scenic x-mod 1.5 dci 110cv FAP che hanno un 5°iniettore che provvede quando c'è bisogno a rigenerare il filtro senza che uno se ne accorga. Infatti io che l'adopero spesso anche in città in 17000 km non misono mai accorto di niente tranne un po' d'odore di bruciato e un consumo di gasolio che sale. ,,,,,,,,,,,,,,
Trazione integrale VW e passat alltrack???,https://forum.quattroruote.it/threads/trazione-integrale-vw-e-passat-alltrack.111785/page-5,2017-09-05 00:00:00,pi_greco,'le opinioni purtroppo saranno sempre le stess i fan della aw come dicono lor permanente ti diranno che é la migliore....contestualmente ti diranno che quell come dicono lor on demand (che secondo me non significa nulla) fa cagare. provala nelle condizioni più disparate e fatti una tua idea. Lascia perdere le opinioni e soprattutto quei test detti.',quello che non capisci è che io non ho nai detto che una sia migliore tout court dell'altra ma che sono due cose diverse tanto diverse che si chiamano AWD entrambi come quella volvo ( auto precedente ) e Subrau ( attuale ) e in futuro o resto su una TIP ( potessi permettermi anche la quattro vera la A6 per intenderci lo farei ) o ritorno su una FWD per quanto mi serve me la caverei comunque una TI on demand che funziona al 99% del tempo come una FWD e costa pesa e consuma come una permanente non fa per me. Peggio ancora se ottiene perfomance scadenti in test professionali che nessuno di noi qui dentro sa ottenere altrimenti non serverebbeo competenze lauree carriere professionali e strumentazione caro il mio supergenio lukkinen... ,,,,,,,,,,,,,,
Pneumatici con la stella: differenze reali?,https://forum.quattroruote.it/threads/pneumatici-con-la-stella-differenze-reali.97784/,2015-10-05 00:00:00,lancista1986,"'Riprendo questo thread per una domanda sempre in tema di pneumatici. Sto per acquistare le ruote invernali (cerchi + gomme). Mi sto chiedendo se non sia meglio tenere i cerchi da 16"" per l'inverno e acquistare 4 cerchi da 17"" (V393 o V395) per gomme 225 estive. Pro e contro: con le 16"" mi trovo bene in general ma mi rendo conto che la spalla delle 205/60/16 è piuttosto alta e penalizzante in curva; per contro il comfort mi piace e non vorrei trovarmi con un'auto troppo dura. Tra l'altro non so se le 225/50/17 saranno disponibili non run-flat. Condizioni da sapere: 1. il fattore economico non dovrebbe avere peso (non pago io) e 2. devo acquistare per forza dalla concessionaria BMW. Grazie.'","Senza dubbio per le invernali vanno benissimo i 16"" tanto più su neve visto che in queste condizioni è meglio avere una impronta a terra ridotta. Inoltre la soluzione migliore è sempre quella di avere due set di cerchi in lega poichè avendo uno solo set stressi maggiormente gli pneumatici ( soprattutto la spalla ) nel levarli e metterli due volte all'anno. Per quel che riguarda il comfort con i 17"" non sono una misura esasperata e considera che hanno spalla /50 e non /45 come di solito su questa misura. Le 225/50R17 sono disponibili sicuramente non runflat anche nei marchi UHP. Puoi benissimo andare in Bmw e compri il set completo cerchi+gomme ( di solito i prezzi non sono malvagi ) prova a googlare ""configuratore ruote complete bmw"" oppure puoi andare da un qualunque gommista controlla che siano omologati e che rispettino le misure di offset per la tua auto. ",,,,,,,,,,,,,,
AUTOBIANCHI e INNOCENTI,https://www.autopareri.com/forums/topic/4747-autobianchi-e-innocenti,2004-02-12 21:44:27,f_chicco,,ma guarda visto che siamo incerti addirittura sul futuro di Lancia stai sicuro che quei marchi difficilmente rivedranno la luce. Spiace ma lo capisco.....sono marchi troppo italiani...gia' lancia e'troppo italiana..........ciao ,,,,,,,,,,,,,,
Fuori giri motore,http://www.porschemania.it/discus/messages/10548/732209.html?1436079252,2015-04-22 18:51:00,leon59,"Tenendo premuto il pedale dell'acceleratore ""fino a fondo"" il motore non puxf2 e non potrxe0 superare la velocitxe0 di rotazione impostata dal limitatore.",Non \xe8 vero con la Vettura ferma e in folle se dai tutto il gas la metti fuori giri. Quindi spiegati meglio...,,,,,,,,,,,,,,
Cilindri rotanti,https://www.autopareri.com/forums/topic/18482-cilindri-rotanti,2006-02-05 10:25:39,Regazzoni,,E' un sistema per rendere un monocilindrico 4 tempi compatto come un 2 tempi.Come 4 cilindri in linea forse non è più vantaggioso perchè diventa meno oneroso il sistema classico ad albero a camme e valvole. Infatti quest'ultima soluzione prevede un solo sistema che serve tutti e 4 i cilindri mentre col cilindro rotante servono 4 sottosistemi diversi. Semmai il cilindro rotante può essere utile per un 2 cilindri a V o per un Boxer dove ridurrebbe molto l'ingombro del motore. ,,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-150.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-04-09 14:04:00,Anlagi,"""un po' il contatore mi inquieta: non sono ancora acquistabili le tre mie preferite e-20 nuova ZOE e ID Ne il tempo passa e gli incentivi si esauriscono.""",sicuramente si esaurirà questa prima tranche prima che escano ma forse anche la seconda ! L'importante è che non ci siano interruzioni nelle erogazioni tra le varie tranche.FIno a inizio anno prossimo dovrebbero essercene per tutti. Se poi la disponibilità delle case aumenterà e la richiesta andrà di pari passo potrebbero sorgere dei problemi.Sarebbe un bel successo ! ,,,,,,,,,,,,,,
Prova  Fiat Punto EVO 1.4 Multiair 105 CV,https://www.autopareri.com/forums/topic/51014-prova-fiat-punto-evo-14-multiair-105-cv,2013-03-15 21:18:11,Edolo,,Impressionanti i consumi. Con solo il turbocompressore in più la mia non va oltre gli 11-12 in città. Che ruote monta ? ,,,,,,,,,,,,,,
Alfa Romeo 159 M.Y. 2011 [Sedan Wagon],https://www.autopareri.com/forums/topic/38285-alfa-romeo-159-my-2011-sedan-wagon?&page=131#comments,2010-05-18 09:32:22,nicogiraldi,,"Si aggiorna per il 2010 l'Alfa Romeo 159 l'ammiraglia chiamata a traghettare il Biscione verso il 2012 anno nel quale dovrebbe debuttare la nuova Giulia nata dalla sinergia con Chrysler. Intanto le versioni berlina e Sportwagon dell'Alfa 159 sono state arricchite nel comfort nelle motorizzazioni e nel listino con l'introduzione di quattro pacchetti analoghi a quelli di MiTo e Giulietta. NUOVI PACK PER PROGRESSION La 159 2011 è un po' più sportiva e originale con un nuovo tessuto per il rivestimento dei sedili e offre di serie già a partire dall’allestimento Distinctive l'abbinamento pelle/tessuto in nero o in beige. Nuovo anche l'ambiente sulle tonalità del nero arricchito da inserti cromati con trattamento tristrato o in alluminio spazzolato nero sulla plancia sulle modanature e sul tunnel centrale. Inoltre sono stati introdotti quattro nuovi Pack: i Pack Comfort e Sport sono offerti con l’allestimento Progression mentre i Pack Comfort Plus e TI sono in combinazione con l’allestimento Distinctive. L’allestimento Progression offre due soluzioni ( Comfort e Sport ) che possono essere acquistate singolarmente o in abbinamento. Il primo è composto da sistema di lettore multimediale e telefono vivavoce Blue&amp Me comandi radio al volante Cruise Control specchi retrovisori esterni ripiegabili elettricamente fendinebbia. Invece il ""Pack Sport"" comprende cerchi in lega da 17” con trattamento titanio satinato minigonne laterali pedaliera e batticalcagno in alluminio strumentazione sportiva con illuminazione bianca volante a conformazione sportiva e pomello del cambio rivestiti in pelle. E PER DISTINCTIVE Il più sportivo è il Pack TI che si si riconosce dai sedili sportivi con un inedito rivestimento in pelle e Alcantara di colore nero con profili rossi posizionato nella parte centrale del sedile pedaliera sportiva in alluminio e batticalcagno con logo TI il volante sportivo con comandi radio e pomello del cambio rivestito in pelle con cuciture rosse sistema Blue&amp Me strumentazione sportiva. A richiesta sono disponibili i nuovi inserti in fibra di carbonio su consolle centrale e volante. Infine all’esterno si contraddistingue per l’assetto sportivo e ribassato i cerchi in lega da 18” con disegno “a turbina” ( a richiesta quelli da 19” ) le pinze dei freni rosse e le minigonne. DIESEL E BENZINA DA 120 CV IN SU La gamma delle motorizzazioni dell'Alfa Romeo 159 2011 è composta da cinque motorizzazioni due benzina e tre diesel. Le più recenti sono i 1750 Turbo Benzina da 200 CV e 2.0 JTDM da 170 CV con turbina a geometria variabile che si affiancano al propulsore benzina 1.8 140 CV e ai turbodiesel 1.9 JTDM ECO da 120 CV e 2.4 JTDM 200 CV con cambio automatico Q-Tronic. Inoltre il motore turbodiesel da 170 CV può adottare anche una configurazione ECO che grazie all’adozione di pneumatici a bassa resistenza al rotolamento e una nuova rapportatura del cambio permette di abbassare i consumi e quindi i valori delle emissioni di CO2: 136 g/km ( berlina ) e 139 g/km ( Sportwagon ) . Con questi valori il modello 159 può cogliere anche benefici fiscali nei principali mercati europei con tassazione basata sulle emissioni di CO2 ( ad esempio in Francia Belgio Olanda e Regno Unito ) . I PREZZI In Italia la commercializzazione della Alfa Romeo 159 berlina e Sportwagon partirà il prossimo mese con prezzi che partono da 24.360 euro per l’Alfa 159 berlina 1.8 140 CV benzina e 27.000 euro per la versione turbo diesel 1.9 JTDM ECO da 120 CV. fonte omniauto.it http://www.omniauto.it/awpImages/photogallery/2010/11357/photos650/alfa-romeo-159-model-year-2011_1.jpg ",,,,,,,,,,,,,,
Ecco la prima novità del 2019 (Nuova Toyota Rav4),https://forum.quattroruote.it/threads/ecco-la-prima-novit%C3%A0-del-2019-nuova-toyota-rav4.120036/page-3,2019-01-09 00:00:00,XPrience74,,Intanto c'è chi già proprietario di una hybrid attuale ha già visto ed anche ( brevemente ) provato l'auto in oggetto e aldilà del lato estetico che è soggettivo ( giudicato molto positivamente per la cronaca ) i progressi complessivi paiono essere tangibili... ,,,,,,,,,,,,,,
NUOVO DIESEL?,http://www.porschemania.it/discus/messages/22971/510749.html?1277907414,2010-06-29 10:45:00,descro,,"Ciao a tutti io di macchine negli ultimi anni ne ho avute diverse sempre +o- della stessa categoria e sempre diesel..ho avuto Audi A6 2 e Bmw 530 2 ho avuto ML X5 X6 ed ora una Cayenne Diesel. Mi ritengo una persona obbiettiva ed ho cercato di trasmettere la senzazione che ho provato al momento del passaggio ""sono arrivato in X6 e sono tornato in Cayenne"" la senzazione che ho avuto \xe8 stata quella di guidare un'auto auto a benzina ""possiedo anche una BMW 330i cabrio"" poi ovviamente a motore acceso e finestrino aperto si sente che \xe8 un diesel. Sul fatto poi di cambiatre auto ogni 2 anni non \xe8 certo questione di noia ma per come la vedo io \xe8 il modo migliore di minimizzare la svalutazione ovviamente potendoselo permettere.",,,,,,,,,,,,,,
