Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Prospettive passate e future per Lancia,https://www.autopareri.com/forums/topic/59430-prospettive-passate-e-future-per-lancia?&page=83#comments,2018-04-14 16:13:45,Delta Force,,"...sarebbe interessante capire se magari c'è già un possibile compratore oppure se l'uomo dei due mondi sta preparando il banchetto al mercatino delle pulci... ...anche perchè mi pare improponibile con l'attuale visione di FCA mettere nella stessa frase ""guadagnare"" ""non rimetterci"" e ""Lancia""... ",,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=176#comments,2015-07-04 17:10:23,Mitico,,Il multi air è però applicato solo all aspirazione. Durante il funzionamento a 3 cilindri un turbo viene completamente spento in pratica il motore diventa un 1.4. In modalità sport o race la disattivazione non viene eseguita. ,,,,,,,,,,,,,,
Civic Type R 2017,https://forum.quattroruote.it/threads/civic-type-r-2017.110133/page-10,2017-06-24 00:00:00,rosmarc,,@elancia75 eh ma allora altro che Type R... Qashqai o Tiguan andranno benone ! ,,,,,,,,,,,,,,
Volkswagen Scirocco (Topic Ufficiale - Parte I),https://www.autopareri.com/forums/topic/24301-volkswagen-scirocco-topic-ufficiale-parte-i?&page=21#comments,2008-02-29 20:16:17,Teknos,,perchè questi non sono ufficiali ? e sono pure meno photoshoppate che quelle di Delta gli interni sembrano che li abbiano fatti con paint ! ,,,,,,,,,,,,,,
Volvo XC40 2018,https://www.autopareri.com/forums/topic/63741-volvo-xc40-2018,2017-09-15 06:48:17,Luca Comandini,,"Io personalmente aspetto un eventuale V40 😬 Non mi piace troppo scatolosa ( coerente con le altre suv volvo ) speriamo abbia un ibrido ""umano"" ",,,,,,,,,,,,,,
Chevrolet Camaro (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/29618-chevrolet-camaro-topic-ufficiale-2008?&page=10#comments,2008-09-22 19:47:04,Touareg 2.5,,Dopo la maquette per il kit di accessori.. Ecco il plan leaked.. Mi fa abbastanza schifo ,,,,,,,,,,,,,,
A4 g-tron,https://forum.quattroruote.it/threads/a4-g-tron.107346/,2016-11-27 00:00:00,SUBmARine U-14,,"Da Quattroruote: ...Audi ha confermato che la nuova versione della media familiare arriverà sul mercato europeo ""alla fine del 2016"". La nuova bifuel sarà abbinata al 2.0 TFSI da 170 CV... http://www.quattroruote.it/news/eco...ovo_stabilimento_per_il_metano_sintetico.html ",,,,,,,,,,,,,,
Alfa Romeo Giulietta M.Y. 2016,https://www.autopareri.com/forums/topic/60562-alfa-romeo-giulietta-my-2016?&page=56#comments,2017-09-07 16:27:52,stev66,,il primo sembra proprio una logica implemetata alla dog's dick il secondo lo fa con s&amp S inserito o sempre ? Prova da fare: disinserisci lo s&amp S e conta la frequenza degli avvenimenti. PS la retro vuole il pedale del freno premuto ? ,,,,,,,,,,,,,,
alfa GT,https://www.bmwpassion.com/forum/threads/alfa-gt.35433/page-3,2006-02-03 00:00:00,Audioso,"""io fino a 240 km/h sto a pari al 3.2 dell'a se tu riesci a fare altrettanto ce la giochiamo. Io a media sto a 14/1 cmq con un pieno faccio mediamente 800 km!""",eh beh te la sei tirata addosso eh. ,,,,,,,,,,,,,,
Corvette grand sport 2010,https://www.autopareri.com/forums/topic/36032-corvette-grand-sport-2010,2009-11-25 17:36:53,Kippur,,Il best value for money.. E a me piace anche molto ! ,,,,,,,,,,,,,,
Buongiorno a Tutti,https://www.bmwpassion.com/forum/threads/buongiorno-a-tutti.342716/,2019-02-27 00:00:00,Sonny85,,Ciao mi chiamo Emanuele Alias sonny 85 vengo dalla Lombardia zona Varese e sono venuto a conoscenza di questo sito tramite FacebookSono possessore di una F31 318d m sport manuale anno 2018 km 31kDi seguito posto una fotoSono felice di entrare a far parte di questa famiglia ,,,,,,,,,,,,,,
Fiera Padova,https://www.bmwpassion.com/forum/threads/fiera-padova.113002/page-3,2008-01-07 00:00:00,giobbe81,,Ci vorrebbe la Mokona Bialetti del Grande Fratello ! ! : ,,,,,,,,,,,,,,
L'auto di automan,https://www.bmwpassion.com/forum/threads/lauto-di-automan.47193/,2007-07-06 00:00:00,Goliath,,chi se la ricorda ? ,,,,,,,,,,,,,,
Prova Quattroruote della Civic,https://forum.quattroruote.it/threads/prova-quattroruote-della-civic.110306/page-11,2017-05-08 00:00:00,A-80,'Bisogna provare a fare un sorpasso con il 1.0 poi a farlo col 1.5... penso che anche un cultore del vtec aspirato che non ha mai avuto un tdi non avrebbe dubbi.',Bisognerebbe si allora però non facciamo crociate a priori ,,,,,,,,,,,,,,
Nuovo proprietario Mazda 3 - Info,https://www.autopareri.com/forums/topic/41337-nuovo-proprietario-mazda-3-info,2011-01-08 14:00:39,eresia18,,La vettura non presenta scricchioli ho provato ( a grandi linee ) freni e frizione sembrano ok ! la versione è exclusive se non erro grazie comunque ora darò un occhio al libretto ,,,,,,,,,,,,,,
Nuovo Forester,https://forum.quattroruote.it/threads/nuovo-forester.117672/,2018-07-29 00:00:00,U2511,'Condivido in pieno Tra l’altr mi sembra che su alcuni mercati esteri (Australia?) fosse già disponibile il Forester 2013-2017 con il 2.5 benzina aspirato da 175 cavalli (coppia 235 Nm anziché i 198 del “150”); dovrebbe essere lo stesso motore che da noi montano su OB',USA ,,,,,,,,,,,,,,
Lexus ritorna ad esssere il marchio premium più venduto d'America nel mese di agosto,https://forum.quattroruote.it/threads/lexus-ritorna-ad-esssere-il-marchio-premium-pi%C3%B9-venduto-damerica-nel-mese-di-agosto.98635/,2015-12-03 00:00:00,XPrience74,"'Il titolo corretto penso fosse ""ritorna"" e non ""diventa visto che è stato primo mi pare per più di dieci anni ininterrottamente.'",provveduto ,,,,,,,,,,,,,,
Lexus IS220d o 320d E90?,https://www.bmwpassion.com/forum/threads/lexus-is220d-o-320d-e90.23215/page-3,2004-02-11 00:00:00,RALLYMAN,"Come solo paragonare una Lexus ad una BMW ? Il solo accostamento mi fa accapponare la pelle. Se si vuole risparmiare c'è sempre la punto...... ved questa è la sintesi dell'ignoranza Italiana. La Lexus è tutto tranne una scelta povera.Vallo a chiedere agli americani!Vanne a guardare una poi ci fai sapere! ""Come solo paragonare una Lexus ad una BMW ? Il solo accostamento mi fa accapponare la pelle. Se si vuole risparmiare c'è sempre la punto...""",Io voglio il cambio automatico e poi 220CV su un 2.2 diesel.....mi fanno dubitare sulla durata ,,,,,,,,,,,,,,
Spia Iniezione controllare Clio III 1.5 dci,https://forum.quattroruote.it/threads/spia-iniezione-controllare-clio-iii-1-5-dci.115297/,2018-03-07 00:00:00,clio89,"""Non è che basta pulirli o azzerare l'errore? Ci sono stati diversi cas qui sul foru di segnalazione errori risolvibile senza sostituzioni.""",Hanno provato a cancellare l'errore ma dopo pochi metri si è riaccesa questa mattina l'ho portata in officina perchè oltre al controllo inizione si era accesa anche quella controllo antinquinamento vi terrò aggiornati questa sera appena ritiro l'auto. ,,,,,,,,,,,,,,
Disattivazione cilindri Ferrari,https://www.autopareri.com/forums/topic/38942-disattivazione-cilindri-ferrari,2010-07-10 12:16:22,Ario_,,Più che le valvole credo che semplicemente chiudano gli iniettori. ,,,,,,,,,,,,,,
la batcaverna 635csi &co,https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-96,2007-06-26 00:00:00,QuartoSavona21,,Questa ha 5700km è arktisblau come la mia ma ha pelle beige invece che bufalo nutria e qualche accessorio in meno:wink: tipo kit M tech appoggiatesta ecc... ,,,,,,,,,,,,,,
Alfa Romeo Stelvio 2017,https://www.autopareri.com/forums/topic/62477-alfa-romeo-stelvio-2017?&page=156#comments,2017-02-26 12:24:09,stev66,,A meno che non sia lo spazio di 159 sportwagon Escluderei la Giulia sw del 1962 😂 ,,,,,,,,,,,,,,
[Official Topic] Lancia Ypsilon Restyling,https://www.autopareri.com/forums/topic/19288-official-topic-lancia-ypsilon-restyling?&page=18#comments,2006-09-20 18:01:37,SaiKiSono,,fosse stato x me a quelle 3 lì non so cosa gli avrei fatto :wink: ....soprattutto alla mora di sinistra ...ke dirvi w la lancia ,,,,,,,,,,,,,,
Bmw e60 non mi segna più il gasolio,https://www.bmwpassion.com/forum/threads/bmw-e60-non-mi-segna-pi%C3%B9-il-gasolio.336570/,2015-03-16 00:00:00,Gabriele68,,Alex Mayer Salve a tutti io scrivo in preda alla disperazione sn ormai 1 mese che sto tribulando cn la mia bmw 530d e60..da quando ho cambiato la pompa del carburante va bene tt quanto...ma sul cruscotto non segna piu ilnlibello del gasolio..segna sempre zero km..cm se fosse secca anche dopo aver fatto il pieno ,,,,,,,,,,,,,,
Presentazione alla stampa Lexus IS,https://www.bmwpassion.com/forum/threads/presentazione-alla-stampa-lexus-is.9104/page-3,2004-05-29 00:00:00,akenzo,,A chi interessa la vecchia IS i concessionari la danno via con finanziamenti agevolati. E' un'ottima base di partenza per chi è interessato al tuning motoristico pesante: il motore ha lo stesso monoblocco del twin turbo della Supra ovvero ci sono infiniti kit di preparazione ,,,,,,,,,,,,,,
Ferrari 312B - il film: stasera 21.15 su Focus (ch. 56),https://forum.quattroruote.it/threads/ferrari-312b-il-film-stasera-21-15-su-focus-ch-56.116738/,2018-05-24 00:00:00,pilota54,,L'ho visto al cinema. Bel docu-film. ,,,,,,,,,,,,,,
Suono motore 1.4 BoosterJet,https://forum.quattroruote.it/threads/suono-motore-1-4-boosterjet.120849/,2019-01-31 00:00:00,XPrience74,,Grazie. Comunque quel timbro non'è sinonimo di una qualche problematica ma piuttosto una caratteristica come per tante altre realizzazioni del genere... ,,,,,,,,,,,,,,
Prova Caterham R300 Superlight SV,https://www.autopareri.com/forums/topic/51482-prova-caterham-r300-superlight-sv?&page=2#comments,2013-05-01 19:06:05,ricky1750,,"Per la cronaca io a Tony citavo sta roba: Spire GTR E' vero che e' street legal ( nel senso che ha una targa ) ... ti assicuro che dopo aver provato la Radical ( targata con tanto di luci frecce e pure clacson ) ti passa qualsiasi idea che sia fattibile farci piu' di 50/100 km.. Tieni anche conto che ste macchine ( non le cat ) spesso hanno i tempi di manutenzione non in km ma in ore di uso... quindi farti 2 ore di strada avanti e indietro dalla pista quando devi spedire il motore a ""revisionare"" ogni 90/120 ore non e' proprio una delle cose piu' furbe che puoi fare. Caterham e simili sono infinitamente piu' civili tanto che sarebbero pure usabili per farti il giretto come una spider.. il problema piu' grosso che hai in questo caso e' che in autostrada - se ci vai - sono una palla micidiale... e che a seconda di come e' configurata a livello di parabrezza/aero potrebbe essere igienico girare con il caso se penso di superare gli 80 km/h. Cosa e' civile e cosa non lo e' dipende molto anche solo dall'allestimento della stessa macchina.. Quella a destra sta a quella a sinistra come una Golf sta a una Ferrari Scuderia. ",,,,,,,,,,,,,,
Scénic XMod - Topic Ufficiale,https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-139,2010-07-23 00:00:00,_Motor_,"claus1955 ha scritto: Ho piena fiducia nei meccanic ma non ho verificato di persona il dann non fatemi pensare che ci stanno marciando sopr anche perchè io non pago nulla visto che la macchina è in garanzia.... Vorrei vedere se ti presentassero anche il cont anzi visto che quello che hai subito è sicuramente un guasto strutturale che ti ha creato disagio e inc*****ure sarebbe cosa gradita da parte di renault inviarti una lettera di scuse e un prolungamento della garanzia gratis.... Cia magari alla consegna lo faranno. Per il momento posso dirti che sono stati molto gentil mi sono parsi davvero mortificati per l'accaduto e mi hanno dato una Clio come auto sostitutiva ovviamente a gratis. Comunque mi hanno pure prospettato la possibilità di un cambio completo del motor in tal caso potrei ripensarci sull'acquisto della C Max (che ho già ordinato). E questa cosa a dirti il vero mi fa pensare un p perchè se sono disposti a cambiare il blocco complet vuol dire che qualche problema ""grave"" c'era sotto. L'unico punto a mio favore sarebbe che il proprietario della conc. Renault dove ho preso la Scenic lo è anche della Ford dove ho ordinato la C Ma per cui volendo potrebbe annullare il contratto. Ma questo si vedrà alla consegna della Scenic sistemata che dovrebbe esser salvo imprevist per il 28/7. ' claus1955 ha scritto: Ho piena fiducia nei meccanic ma non ho verificato di persona il dann non fatemi pensare che ci stanno marciando sopr anche perchè io non pago nulla visto che la macchina è in garanzia.... Vorrei vedere se ti presentassero anche il cont anzi visto che quello che hai subito è sicuramente un guasto strutturale che ti ha creato disagio e inc*****ure sarebbe cosa gradita da parte di renault inviarti una lettera di scuse e un prolungamento della garanzia gratis. 'Ho piena fiducia nei meccanic ma non ho verificato di persona il dann non fatemi pensare che ci stanno marciando sopr anche perchè io non pago nulla visto che la macchina è in garanzia.'",Ciao dino se posso darti un consiglio a questo punto se il cambio di motore NON ti costa nulla e ti fa sentire + sicuro io lo farei fare ! Magari loro te l'hanno proposto solo per farti sentire + sicuro e non perchè ci siano altri problemi ! Almeno in questo modo avresti un motore nuovo e ti risparmi i 3000 ? per il cambio con un auto a fine serie ormai ! [/quote] Attenzione le riparazioni in garanzia sono regolamentate in modo preciso. Se una cosa è riparabile si ripara se è da sostituire si sostituisce. Non è che il cliente sceglie o ha voce in capitolo su queste cose. Quindi attenzione perchè la riparazione sarebbe gratis la sostituzione del motore ti comporterebbe un addebito ( cui andrebbe sottratto il costo supposto della riparazione ) . Es sostituzione motore 2500 euro riparazione 1000 euro paghi 1500 e ti cambiamo il motore.... ,,,,,,,,,,,,,,
320i XDrive: che ne pensate? *** Aggiornamento ai 100'000 km ***,https://forum.quattroruote.it/threads/320i-xdrive-che-ne-pensate-aggiornamento-ai-100000-km.93955/,2015-02-09 00:00:00,U2511,,Valutazione molto complessa. Considera che una TP è un po' più schizzinosa di una TA come pneumatici e che su neve presenta reazioni differenti. Di buono c'è una ripartizione dei pesi leggendaria: non ho sottomano i valori della nuova F31 ma posso dirti che sulla mia E91 manuale nonostante il motore a gasolio sul posteriore ho il 52% abbondante. Edit/P.S. Ho controllato la prova sul 4R 10/2012: la 320d Touring steptronic presenta una distribuzione dei pesi 47% ant - 53% post. : ! : Nonostante i +10cm in lunghezza la massa totale è rimasta sostanzialmente invariata ma la già ottima ditribuzione dei pesi è stata ulteriormente migliorata ,,,,,,,,,,,,,,
problemi alla pininfarina?,https://www.autopareri.com/forums/topic/22202-problemi-alla-pininfarina,2007-02-17 18:35:31,Matteo B.,,vabbè ne faccio uno utile: Che bugia.... le spider e le BRera prodotte da pininfarina non hanno assolutamente problemi di qualità son le solite malelingue che le mettono in giro. l'ho visto io ma qui la gente le ha viste le macchine prima di parlare ? ,,,,,,,,,,,,,,
Honda Jazz 1.3 pregi e (soprattutto) difetti,https://forum.quattroruote.it/threads/honda-jazz-1-3-pregi-e-soprattutto-difetti.113775/page-10,2018-01-04 00:00:00,Gabrielo85,,Alla faccia mica male. Sto vincolo della garanzia è una gran rottura. Tra l'altro le Honda in generale sono auto parecchio semplici da metterci mano... Dopo una pessima esperienza con una delle più note concessionarie Fiat della mia zona per il tagliando di una Fiat Bravo ( 150€ preventivate 430€ finali ) io ho chiuso con le officine associate a concessionari ufficiali. O per lo meno ci vado con la corazza. Vedremo con Jazz. ,,,,,,,,,,,,,,
Dune Porsche,http://www.porschemania.it/discus/messages/815/609868.html?1336717406,2012-05-10 11:24:00,hurra,,"Bella come in ""altrimenti ci arrabbiamo""",,,,,,,,,,,,,,
AR 159 VOLVO S40/V50 JAGUAR X-type,https://www.bmwpassion.com/forum/threads/ar-159-volvo-s40-v50-jaguar-x-type.20539/page-5,2006-01-27 00:00:00,Franzzz,,"Deo dire che concordiamo. Per quello che mi riguarda l'elettronizzazione spinta sulle auto si paga cara. A me sull'x3 hanno riparato già 2 volte il blocco nav radio vivavoce. Sul 996 in 3 anni e circa 30.000 km non ricordo con precisione una lampadina del porta targa. La 996 è preistoria come elettronica rispetto all'x3. Però i guasti da ""microchip"" sono numerosi sulle auto. Il resto l'hardware tipo motori giunti ecc con le leghe e gli acciai di oggi...sono quasi indistruttibili. ",,,,,,,,,,,,,,
Ecco come è la Quattroporte nuova!,https://forum.quattroruote.it/threads/ecco-come-%C3%A8-la-quattroporte-nuova.67243/page-2,2012-10-18 00:00:00,tolo52meo,'Sotto la camuffatura si intravede una vettura davvero definitiva. Ci siamo ragazz manca poco. http://www.quattroruote.it/notizie/foto-spia/maserati-quattroporte-nuovi-avvistamenti-a-modena',"confermo l'aspetto dei fari e degli scarichi. Stasera a Torino ero in coda ad una grossa berlina blu scuro metallizzato completa nella rifinitura.. ma totalmente ""imbottita"" Il rumore degli scarichi e le quattroporte... mi hanno fatto sospettare di essere in coda ad una maserati tolo ",,,,,,,,,,,,,,
Chiusura automatica porte Ypsilon,https://www.autopareri.com/forums/topic/5864-chiusura-automatica-porte-ypsilon,2004-04-03 13:28:38,lain,,Ma cosa succede se esci dalla macchina lasciando le chiavi ad esempio sul cruscotto ? Rimani chiuso fuori ? ! ? ,,,,,,,,,,,,,,
[Ford Focus TDI 1.6]  Spia Avaria Servosterzo e Avaria Motore capita a troppi!,https://forum.quattroruote.it/threads/ford-focus-tdi-1-6-spia-avaria-servosterzo-e-avaria-motore-capita-a-troppi.49005/,2011-04-08 00:00:00,Ariok,,"Ho provato a generare il falso contatto premendo appena il freno ... ma non ha causato problemi. Per ora ho provato a togliere la modalità di sterzo ""guida confortevole"" e ho rimesso ""guida standard"" che possa risolvere eventuali problemi con l'angolo di sterzata ? bho... non so più cosa inventarmi. ",,,,,,,,,,,,,,
KIA RIO CADE A PEZZI,https://forum.quattroruote.it/threads/kia-rio-cade-a-pezzi.86320/,2014-05-27 00:00:00,japjapjap,,ho letto un post diverso ma con lo stesso titolo in un forum diverso mi puzza di fanboy ( prezzolato ? ) che si gira i forum per screditare qualcosa. ps. se così non fosse allora mi scuso sono troppo abituato a certi personaggi che bazzicano su questo forum che ormai vado a naso. ,,,,,,,,,,,,,,
Volkswagen Golf Facelift 2017,https://www.autopareri.com/forums/topic/62233-volkswagen-golf-facelift-2017?&page=5#comments,2016-11-10 13:47:53,alfagtv,,"penosi gli scarichi finti alla gente fanno schifo non gli hanno dato nemmeno un po di profondità...comunque non male il resto anche se vorrei vedere le versioni ""normali"" ",,,,,,,,,,,,,,
Ammortizzatori quali?,http://www.porschemania.it/discus/messages/634/242255.html?1408022854,2008-02-05 19:27:00,sigfrido,,Nino lo schema delle sospensioni postato da te appartiene ad una /6 prodotte fino al 72 di conseguenza senza barra la quale viene introdotta nel 73 per\xf2 anche nel libro Uso e Manutenzione della mia ( 74 ) non se ne parla per\xf2 a partire dal 73 tutte le vetture possono essere fornite a richiesta con ammortizzatori Bilstein alla stesso modo viene montato a richiesta ( pacco Sport ) uno stabilizzatore all'avantreno e al retrotreno. Lo stabilizzatore all'avantreno ha un diametro di 15 mm al posteriore di 16 mm .Le famose barre di cui parliamo ciao a tutti,,,,,,,,,,,,,,
Costa caro questo C-SUV (soppressi altri 3 modelli?)...,https://forum.quattroruote.it/threads/costa-caro-questo-c-suv-soppressi-altri-3-modelli.121520/page-2,2019-03-02 00:00:00,joghi&bubu,'La Giulia e Stelvio é arrivata lora di riempirle di dotazioni in tutti i sensi',"L'impasto è ottimo la cottura pure adesso è tutta questione di ""farcitura""... ",,,,,,,,,,,,,,
Prova Aston Martin Vantage N430 vs Fiat 500L Living 1.6 multijet,https://www.autopareri.com/forums/topic/61538-prova-aston-martin-vantage-n430-vs-fiat-500l-living-16-multijet?&page=14#comments,2017-01-28 17:02:17,stev66,,Cerca MANDOLino 😂😂 ,,,,,,,,,,,,,,
"Honda non ""vede"" un futuro ibrido né tantomeno elettrico... possibile?",https://forum.quattroruote.it/threads/honda-non-vede-un-futuro-ibrido-n%C3%A9-tantomeno-elettrico-possibile.107204/page-14,2017-09-18 00:00:00,elancia75,'fra qualche anno la si potrà vedere per strada',La Golf ? ,,,,,,,,,,,,,,
996 4S Cabrio una delle 996 che vale la pena comprare?,http://www.porschemania.it/discus/messages/10548/775653.html?1460652361,2016-04-12 08:59:00,andrea_boxster,,Ciao Cesare secondo me la 4S \xe8 l'unica 996 degna di nota e con un possibile futuro collezionistico. 55k sono veramente tanti visto che 2 anni fa le trovavi a 35k ma sai molto meglio di me come funziona questo strano mercato.. quindi se ti piace e se i km sono davvero quelli prova a tirare a 48-50 e portala a casa ! La bella stagione sta prepotentemente arrivando e una Porsche cabrio ci vuole ! ! ! ,,,,,,,,,,,,,,
Audi A3 Sportback,https://www.bmwpassion.com/forum/threads/audi-a3-sportback.10878/,2004-06-20 00:00:00,Raoul,Sono già stato in galera ma non x la rotonda ...... Se non te lo meritavi mi dispiace per te... 'Sono già stato in galera ma non x la rotonda ...',Il concessionario Audi mi ha detto che i tempi di consegna sono 5-6 mesi per una A3. Ma che attivano la catena di montaggio quando raggiungono un tot di ordini ? ,,,,,,,,,,,,,,
Maserati Ghibli 2013,https://www.autopareri.com/forums/topic/51327-maserati-ghibli-2013?&page=16#comments,2013-04-09 16:10:05,Logos,,Secondo me ricorda molto anteriormente l'ultima serie 3: ,,,,,,,,,,,,,,
Korando: Confronto prezzi/dotazione con Kuga Ix 35 Quasquai.,https://forum.quattroruote.it/threads/korando-confronto-prezzi-dotazione-con-kuga-ix-35-quasquai.43278/page-2,2014-09-04 00:00:00,mark_nm,"""Ciao ragazz vi riporto il preventivo che mi ha fatto la concessionaria di Catania: Korando 2.0 e-XDI CLASSY 2 wD: 19455 + 3891 di iva + 64 00 M.s. S. +18 97 I.P.T. - 100 00 di sconto = 23.17 97. Colore bianco. La macchina di presenza è veramente bella più che in foto. Gli interni sono essenziali ma mediamente buon secondo me migliori rispetto alla Sportage della Kia. Lo spazio interno è veramente impressionant ci si nuota. L'unica perplessit anche se ancora non l'ho provat è la rumorosità del motore di cui parlano tutte le riviste specializzate. Sono curioso per la versione 7 dci 149 cavalli che uscirà a metà anno .""",abbiamo in famiglia due SSANGYONG ed una sportage il livello della Sportage IMHO è leggermente più alto a livello di interni anche se migliorabile. La Korando di Giugiaro non dispiace neppure a me ma mi piacerebbe sapere qualcosa di più ad esempio sul 4x4. La Sportage AWD CRDI colpisce subito per la facilità di guida e la silenziosità. Ora dopo più di 40000 Km anche i consumi si fanno apprezzare. Va da se che nella fascia dei 28000 di suv 4x4 ve ne sono assai pochi di un certo livello i tedeschi latitano e non mi dispiace ,,,,,,,,,,,,,,
Le Grandi Storie dell'Auto: Maserati,https://forum.quattroruote.it/threads/le-grandi-storie-dellauto-maserati.46041/,2011-02-11 00:00:00,giampi47,"'Il volum in edicola da lunedì 7/2 e fino a domenic l'ho acquistato. E' ben fatto e piuttosto interessante. Sono arrivato a pag.45 (quasi 1/3 del libro e devo dire che fino a questo punto (siamo intorno al 1933) la storia è scritta con dovizia di particolari. Vengono raccontate le vicende con buona precisione e un eloquio scorrevole. La lettura risulta interessante e appagant anche per un appassionato del marchio. Negli anni '30 la Maserat con la tipo 26 dominava nelle corse. Bellissima la vittoria a Monza nel 1930: Posizione Pilota Vettura Tempo 1 Varzi Achille Maserati 1h.35'46""2 2 Arcangeli Luigi Maserati 1h.35'46""4 3 Maserati Ernesto Maserati 1h.36'10""4 Da una veloce scorsa si evince che la storia dopo gli anni '50 è decisamente più approssimativ ma si tratta di un volume da 10 euro e 150 pagine circ diverse delle quali occupate interamente da foto (molto belle quindi sostanzialmente ""divulgativo"" e generalista. Inoltre è stato dato molto ""peso"" alle corse e meno alla produzione considerando che i lettori in buona parte sono quelli della ""Gazzetta dello Sport"". Ho apprezzato molto questa impostazione. Tra l'altro il testo è stato controllato e verificato meglio di quello dell'Alfa Romeo dato che errori grossolani fino ad ora non ne ho trovati. Complimenti a Quattroruot alla Gazzetta dello Sport e a Luca Dal Monte.'","Ciao "" pilota54 "" E' la prima volta che mi accosto al Forum Maserati e mi e' gradito salutare Te e tutti gli appassionati di questo glorioso marchio. Pur avendolo prenotato al mio edicolante da oltre 1 mese il libro ancora non e' arrivato. Credo sara' questione di qualche giorno. Ho comunque apprezzato quanto scrivi di cio' che in esso hai trovato inizialmente e tutto lascia supporre che sara' una lettura interessante. Ti ringrazio per le primizie e....... A presto. Ciao. ",,,,,,,,,,,,,,
Mercedes CL65 AMG V12 Biturbo,https://www.bmwpassion.com/forum/threads/mercedes-cl65-amg-v12-biturbo.38747/,2006-07-12 00:00:00,fasolini6,"""Il tipo di vettura che anche ad aver il contante non comprerei ma ma senza la quale il mondo sarebbe un posto un po' meno felice.""",DaimlerChrysler presents at the Amsterdam AutoRAI in The Netherlands the new Mercedes-Benz CL 65 AMG for the first time. This version is an absolute top-of-the-line model not in the least because of its power source: a six-liter AMG V12-Biturbo engine which produces an astounding 450 kW/612 hp and at least 1000 Nm torque. The new Mercedes-Benz CL 65 AMG besides the S 65 AMG and SL 65 AMG is the third model which uses the powerful V12-Biturbo. This engine pushes the coupe to great achievement: an acceleration to 100kmh in 4 4 seconds in 13 3 seconds it will hit the 200kmh mark. The top speed has been electronically limited to 250kmh. Peak performace of 450kW/612hp is available between 4800 and 5100rpm. The torque of 1000 which is also electronically limited is available between 2000 to 4000rpm. The engine is very responsive but due to its easy-going character is also very suitable for relaxed cruising in a high gear. The CL 65 AMG is a true AMG: special AMG body styling 20inch AMG rims and AMG interior styling point out the special character of the car. In regards to technology AMG has plenty to offer too. The car has a special AMG suspension which uses their Active Body Control system. PRE-SAFE is featured on the car to protect its driver and passengers as standard as well as the powerful AMG braking system especially altered to deal with the high power. Changing gears happens through a 5-speed AMG-Speedshift with pedals and Direct-Select. In the center console there will be an option to switch between Sport Comfort and Manual. Not only does this alter the gearbox but also the stiffnes of the ride and AMG-suspension. The AMG-sportexhaust with double chromed tips deliver the specific AMG-V12 sound. The CL 65 AMG is conform EU and American standards. The CL 65 AMG has a fitting interior with AMG seats with massage function an ergonomic steering wheel and a AMG-combi-instument cluster with “Racetimer” function. The analogue clock in exclusive IWC design is definitely an eye-catcher. The interior is finished with sport pedals and a wood finish. The CL 65 AMG will cost round about 300.000 Euro. ,,,,,,,,,,,,,,
Mondiale F.1 - GP del Giappone,https://forum.quattroruote.it/threads/mondiale-f-1-gp-del-giappone.118687/page-5,2018-10-06 00:00:00,flori2,,Cooooccococococo coooocococo...chichirichiiiiii Polli polli polli...allo spiedo finiscono ,,,,,,,,,,,,,,
Alfa Romeo - 3.0 M-Jet V6,https://www.autopareri.com/forums/topic/22754-alfa-romeo-30-m-jet-v6?&page=8#comments,2007-03-26 23:35:57,Roger84,,Ma sarebbe un 2.0 biturbo tipo quello ke stà per far uscire BMW da 204cv o cosa ? ,,,,,,,,,,,,,,
Ricarica domestica Zoe a Roma: serve trasformatore,https://www.forumelettrico.it/forum/piccolo-aiuto-ricarica-zoe-a-casa-t3504-30.html?sid=8695b30d4304dd78fc1ccc2741af17fa&sid=8695b30d4304dd78fc1ccc2741af17fa,2019-05-07 18:11:00,Kermit,"""ciao a tutt ho lavorato in Acea Distribuzione per 4 ann confermo quanto detto da Marcobe la zona sud di Roma proviene da una vecchia rete di distribuzione MT a 8.700 e la 230 V per utenze domestiche si ottiene con 2 fasi (e non F-N come nelle reti 230/400 V) - la rete di Roma sud è 127/220 V (per rimanere con la vecchia terminologia).ergo: non si avrà mai una 230 V con neutro - come necessario per la ZOE (di cui sono recente proprietario anche se ancora non ritirata).tanto per dirla tutt quando mi sono dimesso da Acea c'era già in vigore il piano di riconversione della rete MT da 8.700 a 20.000 V (e quindi 230 F-N come a Roma Nord - rete distribuzione ex Enel) in corso.....ad oggi sono 10 anni che sono uscito da Acea """,Passati 10 anni non è cambiato nulla quindi: Montesacro e quartiere Africano sono ancora nelle stesse condizioni 220 da fase-fase tutt'oggi ( sempre zona nord ) ,,,,,,,,,,,,,,
